order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
1251,414,1,46,10,-1,99999,-1,-1,-3,-1,1,7800
1252,415,1,16,5,-1,99999,-1,-1,-3,-1,1,7800
1253,415,1,126,8,-1,99999,-1,-1,-3,-1,1,7800
1254,415,1,757,4,-1,99999,-1,-1,-3,-1,1,7800
1255,415,1,1756,2,-1,99999,-1,-1,-3,-1,1,7800
1256,415,1,574,2,-1,99999,-1,-1,-3,-1,1,7800
1257,416,1,7,4,-1,99999,-1,-1,-3,-1,1,7860
1258,416,1,114,2,-1,99999,-1,-1,-3,-1,1,7860
1259,417,1,3,2,-1,99999,-1,-1,-3,-1,1,7860
1260,418,1,103,2,-1,99999,-1,-1,-3,-1,1,7860
1261,418,1,55,1,-1,99999,-1,-1,-3,-1,1,7860
1262,418,1,119,8,-1,99999,-1,-1,-3,-1,1,7860
1263,418,1,269,12,-1,99999,-1,-1,-3,-1,1,7860
1264,418,1,164,10,-1,99999,-1,-1,-3,-1,1,7860
1265,418,1,123,6,-1,99999,-1,-1,-3,-1,1,7860
1266,418,1,84,5,-1,99999,-1,-1,-3,-1,1,7860
1267,418,1,604,2,-1,99999,-1,-1,-3,-1,1,7860
1268,419,1,31,9,-1,99999,-1,-1,-3,-1,1,7860
1269,420,1,65,8,-1,99999,-1,-1,-3,-1,1,7860
1270,420,1,138,9,-1,99999,-1,-1,-3,-1,1,7860
1271,420,1,10,7,-1,99999,-1,-1,-3,-1,1,7860
1272,420,1,2448,4,-1,99999,-1,-1,-3,-1,1,7860
1273,420,1,271,5,-1,99999,-1,-1,-3,-1,1,7860
1274,421,1,1753,7,-1,99999,-1,-1,-3,-1,1,7860
1275,421,1,2566,2,-1,99999,-1,-1,-3,-1,1,7860
1276,422,1,1029,4,-1,99999,-1,-1,-3,-1,1,7920
1277,422,1,25,2,-1,99999,-1,-1,-3,-1,1,7920
1278,422,1,175,12,-1,99999,-1,-1,-3,-1,1,7920
1279,423,1,112,11,-1,99999,-1,-1,-3,-1,1,7920
1280,423,1,23,8,-1,99999,-1,-1,-3,-1,1,7920
1281,424,1,377,6,-1,99999,-1,-1,-3,-1,1,7980
1282,424,1,91,10,-1,99999,-1,-1,-3,-1,1,7980
1283,424,1,54,7,-1,99999,-1,-1,-3,-1,1,7980
1284,424,1,144,8,-1,99999,-1,-1,-3,-1,1,7980
1285,424,1,803,10,-1,99999,-1,-1,-3,-1,1,7980
1286,425,1,1,11,-1,99999,-1,-1,-3,-1,1,7980
1287,425,1,2030,3,-1,99999,-1,-1,-3,-1,1,7980
1288,426,1,51,7,-1,99999,-1,-1,-3,-1,1,8040
1289,427,1,3241,2,-1,99999,-1,-1,-3,-1,1,8040
1290,427,1,193,10,-1,99999,-1,-1,-3,-1,1,8040
1291,427,1,208,4,-1,99999,-1,-1,-3,-1,1,8040
1292,427,1,91,7,-1,99999,-1,-1,-3,-1,1,8040
1293,428,1,233,8,-1,99999,-1,-1,-3,-1,1,8040
1294,429,1,2189,2,-1,99999,-1,-1,-3,-1,1,8040
1295,429,1,118,6,-1,99999,-1,-1,-3,-1,1,8040
1296,430,1,47,7,-1,99999,-1,-1,-3,-1,1,8040
1297,430,1,1,3,-1,99999,-1,-1,-3,-1,1,8040
1298,430,1,2721,3,-1,99999,-1,-1,-3,-1,1,8040
1299,430,1,387,6,-1,99999,-1,-1,-3,-1,1,8040
1300,431,1,2312,2,-1,99999,-1,-1,-3,-1,1,8040
1301,432,1,68,4,-1,99999,-1,-1,-3,-1,1,8100
1302,432,1,15,4,-1,99999,-1,-1,-3,-1,1,8100
1303,432,1,278,4,-1,99999,-1,-1,-3,-1,1,8100
1304,432,1,1930,2,-1,99999,-1,-1,-3,-1,1,8100
1305,433,1,75,3,-1,99999,-1,-1,-3,-1,1,8160
1306,433,1,79,1,-1,99999,-1,-1,-3,-1,1,8160
1307,433,1,204,4,-1,99999,-1,-1,-3,-1,1,8160
1308,434,1,34,8,-1,99999,-1,-1,-3,-1,1,8160
1309,434,1,227,4,-1,99999,-1,-1,-3,-1,1,8160
1310,435,1,26,4,-1,99999,-1,-1,-3,-1,1,8160
1311,436,1,534,2,-1,99999,-1,-1,-3,-1,1,8160
1312,437,1,46,8,-1,99999,-1,-1,-3,-1,1,8160
1313,438,1,109,5,-1,99999,-1,-1,-3,-1,1,8160
1314,438,1,46,4,-1,99999,-1,-1,-3,-1,1,8160
1315,439,1,136,7,-1,99999,-1,-1,-3,-1,1,8220
1316,439,1,107,6,-1,99999,-1,-1,-3,-1,1,8220
1317,439,1,321,1,-1,99999,-1,-1,-3,-1,1,8220
1318,440,1,716,3,-1,99999,-1,-1,-3,-1,1,8220
1319,441,1,893,3,-1,99999,-1,-1,-3,-1,1,8280
1320,441,1,879,3,-1,99999,-1,-1,-3,-1,1,8280
1321,441,1,0,4,-1,99999,-1,-1,-3,-1,1,8280
1322,441,1,684,6,-1,99999,-1,-1,-3,-1,1,8280
1323,441,1,57,8,-1,99999,-1,-1,-3,-1,1,8280
1324,441,1,63,12,-1,99999,-1,-1,-3,-1,1,8280
1325,442,1,966,1,-1,99999,-1,-1,-3,-1,1,8280
1326,442,1,147,9,-1,99999,-1,-1,-3,-1,1,8280
1327,442,1,163,12,-1,99999,-1,-1,-3,-1,1,8280
1328,442,1,1631,1,-1,99999,-1,-1,-3,-1,1,8280
1329,442,1,1768,5,-1,99999,-1,-1,-3,-1,1,8280
1330,442,1,406,6,-1,99999,-1,-1,-3,-1,1,8280
1331,442,1,1673,3,-1,99999,-1,-1,-3,-1,1,8280
1332,442,1,7,8,-1,99999,-1,-1,-3,-1,1,8280
1333,442,1,16,10,-1,99999,-1,-1,-3,-1,1,8280
1334,443,1,593,1,-1,99999,-1,-1,-3,-1,1,8340
1335,443,1,213,10,-1,99999,-1,-1,-3,-1,1,8340
1336,443,1,96,10,-1,99999,-1,-1,-3,-1,1,8340
1337,443,1,1126,6,-1,99999,-1,-1,-3,-1,1,8340
1338,443,1,64,6,-1,99999,-1,-1,-3,-1,1,8340
1339,444,1,0,3,-1,99999,-1,-1,-3,-1,1,8340
1340,444,1,591,6,-1,99999,-1,-1,-3,-1,1,8340
1341,444,1,272,2,-1,99999,-1,-1,-3,-1,1,8340
1342,445,1,1289,8,-1,99999,-1,-1,-3,-1,1,8340
1343,445,1,934,8,-1,99999,-1,-1,-3,-1,1,8340
1344,445,1,124,10,-1,99999,-1,-1,-3,-1,1,8340
1345,446,1,1542,1,-1,99999,-1,-1,-3,-1,1,8400
1346,446,1,43,4,-1,99999,-1,-1,-3,-1,1,8400
1347,446,1,2357,2,-1,99999,-1,-1,-3,-1,1,8400
1348,447,1,1255,3,-1,99999,-1,-1,-3,-1,1,8400
1349,447,1,115,11,-1,99999,-1,-1,-3,-1,1,8400
1350,447,1,2028,4,-1,99999,-1,-1,-3,-1,1,8400
1351,447,1,10,7,-1,99999,-1,-1,-3,-1,1,8400
1352,448,1,1509,8,-1,99999,-1,-1,-3,-1,1,8400
1353,448,1,473,11,-1,99999,-1,-1,-3,-1,1,8400
1354,448,1,1247,1,-1,99999,-1,-1,-3,-1,1,8400
1355,448,1,764,2,-1,99999,-1,-1,-3,-1,1,8400
1356,448,1,2394,3,-1,99999,-1,-1,-3,-1,1,8400
1357,448,1,7,1,-1,99999,-1,-1,-3,-1,1,8400
1358,448,1,453,7,-1,99999,-1,-1,-3,-1,1,8400
1359,448,1,199,10,-1,99999,-1,-1,-3,-1,1,8400
1360,448,1,409,3,-1,99999,-1,-1,-3,-1,1,8400
1361,448,1,1927,2,-1,99999,-1,-1,-3,-1,1,8400
1362,448,1,85,4,-1,99999,-1,-1,-3,-1,1,8400
1363,448,1,0,7,-1,99999,-1,-1,-3,-1,1,8400
1364,448,1,266,4,-1,99999,-1,-1,-3,-1,1,8400
1365,448,1,1,3,-1,99999,-1,-1,-3,-1,1,8400
1366,448,1,1952,2,-1,99999,-1,-1,-3,-1,1,8400
1367,448,1,652,8,-1,99999,-1,-1,-3,-1,1,8400
1368,449,1,1569,2,-1,99999,-1,-1,-3,-1,1,8400
1369,449,1,1490,10,-1,99999,-1,-1,-3,-1,1,8400
1370,450,1,23,7,-1,99999,-1,-1,-3,-1,1,8460
1371,451,1,430,12,-1,99999,-1,-1,-3,-1,1,8460
1372,451,1,396,4,-1,99999,-1,-1,-3,-1,1,8460
1373,452,1,6,6,-1,99999,-1,-1,-3,-1,1,8460
1374,452,1,642,5,-1,99999,-1,-1,-3,-1,1,8460
1375,452,1,58,7,-1,99999,-1,-1,-3,-1,1,8460
1376,453,1,242,2,-1,99999,-1,-1,-3,-1,1,8520
1377,454,1,17,11,-1,99999,-1,-1,-3,-1,1,8520
1378,454,1,504,11,-1,99999,-1,-1,-3,-1,1,8520
1379,454,1,179,6,-1,99999,-1,-1,-3,-1,1,8520
1380,454,1,0,7,-1,99999,-1,-1,-3,-1,1,8520
1381,455,1,2536,3,-1,99999,-1,-1,-3,-1,1,8520
1382,456,1,465,6,-1,99999,-1,-1,-3,-1,1,8520
1383,456,1,591,7,-1,99999,-1,-1,-3,-1,1,8520
1384,457,1,2968,2,-1,99999,-1,-1,-3,-1,1,8520
1385,458,1,455,11,-1,99999,-1,-1,-3,-1,1,8520
1386,458,1,80,3,-1,99999,-1,-1,-3,-1,1,8520
1387,458,1,774,12,-1,99999,-1,-1,-3,-1,1,8520
1388,458,1,1158,8,-1,99999,-1,-1,-3,-1,1,8520
1389,459,1,2295,2,-1,99999,-1,-1,-3,-1,1,8580
1390,459,1,301,10,-1,99999,-1,-1,-3,-1,1,8580
1391,460,1,1492,2,-1,99999,-1,-1,-3,-1,1,8640
1392,461,1,176,6,-1,99999,-1,-1,-3,-1,1,8640
1393,461,1,129,10,-1,99999,-1,-1,-3,-1,1,8640
1394,462,1,279,3,-1,99999,-1,-1,-3,-1,1,8640
1395,463,1,1502,2,-1,99999,-1,-1,-3,-1,1,8700
1396,463,1,84,7,-1,99999,-1,-1,-3,-1,1,8700
1397,464,1,2625,2,-1,99999,-1,-1,-3,-1,1,8700
1398,464,1,309,6,-1,99999,-1,-1,-3,-1,1,8700
1399,464,1,142,7,-1,99999,-1,-1,-3,-1,1,8700
1400,464,1,422,2,-1,99999,-1,-1,-3,-1,1,8700
1401,465,1,105,10,-1,99999,-1,-1,-3,-1,1,8700
1402,466,1,538,2,-1,99999,-1,-1,-3,-1,1,8700
1403,467,1,2143,3,-1,99999,-1,-1,-3,-1,1,8700
1404,467,1,71,2,-1,99999,-1,-1,-3,-1,1,8700
1405,468,1,208,2,-1,99999,-1,-1,-3,-1,1,8700
1406,468,1,3185,2,-1,99999,-1,-1,-3,-1,1,8700
1407,469,1,0,6,-1,99999,-1,-1,-3,-1,1,8700
1408,469,1,1018,6,-1,99999,-1,-1,-3,-1,1,8700
1409,470,1,82,6,-1,99999,-1,-1,-3,-1,1,8760
1410,471,1,543,6,-1,99999,-1,-1,-3,-1,1,8820
1411,472,1,111,10,-1,99999,-1,-1,-3,-1,1,8820
1412,473,1,255,4,-1,99999,-1,-1,-3,-1,1,8880
1413,473,1,59,2,-1,99999,-1,-1,-3,-1,1,8880
1414,473,1,1517,4,-1,99999,-1,-1,-3,-1,1,8880
1415,474,1,1722,10,-1,99999,-1,-1,-3,-1,1,8880
1416,474,1,1050,2,-1,99999,-1,-1,-3,-1,1,8880
1417,474,1,76,4,-1,99999,-1,-1,-3,-1,1,8880
1418,474,1,45,1,-1,99999,-1,-1,-3,-1,1,8880
1419,474,1,162,5,-1,99999,-1,-1,-3,-1,1,8880
1420,475,1,72,4,-1,99999,-1,-1,-3,-1,1,8880
1421,476,1,81,8,-1,99999,-1,-1,-3,-1,1,8940
1422,476,1,31,9,-1,99999,-1,-1,-3,-1,1,8940
1423,476,1,91,6,-1,99999,-1,-1,-3,-1,1,8940
1424,476,1,49,12,-1,99999,-1,-1,-3,-1,1,8940
1425,476,1,4,11,-1,99999,-1,-1,-3,-1,1,8940
1426,477,1,14,4,-1,99999,-1,-1,-3,-1,1,8940
1427,477,1,2046,2,-1,99999,-1,-1,-3,-1,1,8940
1428,477,1,193,4,-1,99999,-1,-1,-3,-1,1,8940
1429,477,1,157,9,-1,99999,-1,-1,-3,-1,1,8940
1430,478,1,39,6,-1,99999,-1,-1,-3,-1,1,9000
1431,478,1,307,8,-1,99999,-1,-1,-3,-1,1,9000
1432,478,1,475,8,-1,99999,-1,-1,-3,-1,1,9000
1433,478,1,1999,3,-1,99999,-1,-1,-3,-1,1,9000
1434,479,1,39,9,-1,99999,-1,-1,-3,-1,1,9000
1435,479,1,810,7,-1,99999,-1,-1,-3,-1,1,9000
1436,479,1,497,8,-1,99999,-1,-1,-3,-1,1,9000
1437,480,1,786,5,-1,99999,-1,-1,-3,-1,1,9120
1438,480,1,98,5,-1,99999,-1,-1,-3,-1,1,9120
1439,480,1,187,8,-1,99999,-1,-1,-3,-1,1,9120
1440,480,1,1,7,-1,99999,-1,-1,-3,-1,1,9120
1441,480,1,22,6,-1,99999,-1,-1,-3,-1,1,9120
1442,480,1,620,4,-1,99999,-1,-1,-3,-1,1,9120
1443,480,1,0,6,-1,99999,-1,-1,-3,-1,1,9120
1444,480,1,138,4,-1,99999,-1,-1,-3,-1,1,9120
1445,480,1,93,8,-1,99999,-1,-1,-3,-1,1,9120
1446,480,1,13,4,-1,99999,-1,-1,-3,-1,1,9120
1447,480,1,2,4,-1,99999,-1,-1,-3,-1,1,9120
1448,481,1,25,4,-1,99999,-1,-1,-3,-1,1,9120
1449,482,1,204,4,-1,99999,-1,-1,-3,-1,1,9120
1450,482,1,1203,10,-1,99999,-1,-1,-3,-1,1,9120
1451,483,1,330,8,-1,99999,-1,-1,-3,-1,1,9120
1452,484,1,1451,10,-1,99999,-1,-1,-3,-1,1,9180
1453,485,1,491,3,-1,99999,-1,-1,-3,-1,1,9180
1454,485,1,1620,3,-1,99999,-1,-1,-3,-1,1,9180
1455,486,1,248,4,-1,99999,-1,-1,-3,-1,1,9180
1456,487,1,677,6,-1,99999,-1,-1,-3,-1,1,9180
1457,488,1,1632,2,-1,99999,-1,-1,-3,-1,1,9180
1458,489,1,810,5,-1,99999,-1,-1,-3,-1,1,9240
1459,490,1,1274,2,-1,99999,-1,-1,-3,-1,1,9240
1460,490,1,26,5,-1,99999,-1,-1,-3,-1,1,9240
1461,491,1,109,6,-1,99999,-1,-1,-3,-1,1,9240
1462,492,1,2656,4,-1,99999,-1,-1,-3,-1,1,9300
1463,493,1,1368,6,-1,99999,-1,-1,-3,-1,1,9300
1464,493,1,415,7,-1,99999,-1,-1,-3,-1,1,9300
1465,494,1,2997,2,-1,99999,-1,-1,-3,-1,1,9300
1466,494,1,1294,10,-1,99999,-1,-1,-3,-1,1,9300
1467,495,1,1940,2,-1,99999,-1,-1,-3,-1,1,9300
1468,495,1,225,10,-1,99999,-1,-1,-3,-1,1,9300
1469,495,1,1452,8,-1,99999,-1,-1,-3,-1,1,9300
1470,495,1,114,3,-1,99999,-1,-1,-3,-1,1,9300
1471,496,1,71,10,-1,99999,-1,-1,-3,-1,1,9300
1472,496,1,212,6,-1,99999,-1,-1,-3,-1,1,9300
1473,496,1,197,6,-1,99999,-1,-1,-3,-1,1,9300
1474,497,1,29,5,-1,99999,-1,-1,-3,-1,1,9420
1475,497,1,1245,6,-1,99999,-1,-1,-3,-1,1,9420
1476,497,1,0,7,-1,99999,-1,-1,-3,-1,1,9420
1477,497,1,80,6,-1,99999,-1,-1,-3,-1,1,9420
1478,497,1,1613,4,-1,99999,-1,-1,-3,-1,1,9420
1479,498,1,1281,10,-1,99999,-1,-1,-3,-1,1,9420
1480,499,1,116,4,-1,99999,-1,-1,-3,-1,1,9420
1481,500,1,39,6,-1,99999,-1,-1,-3,-1,1,9420
1482,500,1,1301,2,-1,99999,-1,-1,-3,-1,1,9420
1483,501,1,30,6,-1,99999,-1,-1,-3,-1,1,9480
1484,501,1,267,2,-1,99999,-1,-1,-3,-1,1,9480
1485,502,1,477,10,-1,99999,-1,-1,-3,-1,1,9480
1486,502,1,156,6,-1,99999,-1,-1,-3,-1,1,9480
1487,502,1,1691,11,-1,99999,-1,-1,-3,-1,1,9480
1488,502,1,264,6,-1,99999,-1,-1,-3,-1,1,9480
1489,502,1,931,5,-1,99999,-1,-1,-3,-1,1,9480
1490,502,1,3034,3,-1,99999,-1,-1,-3,-1,1,9480
1491,502,1,87,6,-1,99999,-1,-1,-3,-1,1,9480
1492,502,1,196,4,-1,99999,-1,-1,-3,-1,1,9480
1493,502,1,234,6,-1,99999,-1,-1,-3,-1,1,9480
1494,502,1,2,4,-1,99999,-1,-1,-3,-1,1,9480
1495,503,1,25,4,-1,99999,-1,-1,-3,-1,1,9480
1496,503,1,222,8,-1,99999,-1,-1,-3,-1,1,9480
1497,503,1,60,6,-1,99999,-1,-1,-3,-1,1,9480
1498,503,1,755,12,-1,99999,-1,-1,-3,-1,1,9480
1499,504,1,2927,3,-1,99999,-1,-1,-3,-1,1,9480
1500,504,1,2306,2,-1,99999,-1,-1,-3,-1,1,9480
1501,505,1,162,5,-1,99999,-1,-1,-3,-1,1,9480
1502,505,1,682,8,-1,99999,-1,-1,-3,-1,1,9480
1503,505,1,2138,3,-1,99999,-1,-1,-3,-1,1,9480
1504,505,1,4,8,-1,99999,-1,-1,-3,-1,1,9480
1505,506,1,2374,3,-1,99999,-1,-1,-3,-1,1,9540
1506,506,1,472,10,-1,99999,-1,-1,-3,-1,1,9540
1507,506,1,753,4,-1,99999,-1,-1,-3,-1,1,9540
1508,507,1,1556,10,-1,99999,-1,-1,-3,-1,1,9540
1509,507,1,197,4,-1,99999,-1,-1,-3,-1,1,9540
1510,507,1,368,5,-1,99999,-1,-1,-3,-1,1,9540
1511,507,1,0,11,-1,99999,-1,-1,-3,-1,1,9540
1512,507,1,909,7,-1,99999,-1,-1,-3,-1,1,9540
1513,507,1,518,9,-1,99999,-1,-1,-3,-1,1,9540
1514,507,1,625,4,-1,99999,-1,-1,-3,-1,1,9540
1515,507,1,19,2,-1,99999,-1,-1,-3,-1,1,9540
1516,507,1,414,10,-1,99999,-1,-1,-3,-1,1,9540
1517,507,1,2711,4,-1,99999,-1,-1,-3,-1,1,9540
1518,507,1,535,4,-1,99999,-1,-1,-3,-1,1,9540
1519,507,1,401,2,-1,99999,-1,-1,-3,-1,1,9540
1520,507,1,2056,3,-1,99999,-1,-1,-3,-1,1,9540
1521,507,1,1323,3,-1,99999,-1,-1,-3,-1,1,9540
1522,507,1,513,6,-1,99999,-1,-1,-3,-1,1,9540
1523,508,1,121,6,-1,99999,-1,-1,-3,-1,1,9540
1524,508,1,847,7,-1,99999,-1,-1,-3,-1,1,9540
1525,508,1,776,6,-1,99999,-1,-1,-3,-1,1,9540
1526,508,1,1169,12,-1,99999,-1,-1,-3,-1,1,9540
1527,508,1,940,6,-1,99999,-1,-1,-3,-1,1,9540
1528,508,1,454,4,-1,99999,-1,-1,-3,-1,1,9540
1529,508,1,1059,7,-1,99999,-1,-1,-3,-1,1,9540
1530,508,1,116,10,-1,99999,-1,-1,-3,-1,1,9540
1531,508,1,192,10,-1,99999,-1,-1,-3,-1,1,9540
1532,508,1,1097,1,-1,99999,-1,-1,-3,-1,1,9540
1533,508,1,387,5,-1,99999,-1,-1,-3,-1,1,9540
1534,509,1,100,4,-1,99999,-1,-1,-3,-1,1,9540
1535,509,1,1194,4,-1,99999,-1,-1,-3,-1,1,9540
1536,509,1,175,4,-1,99999,-1,-1,-3,-1,1,9540
1537,509,1,2059,4,-1,99999,-1,-1,-3,-1,1,9540
1538,510,1,663,6,-1,99999,-1,-1,-3,-1,1,9600
1539,510,1,1204,4,-1,99999,-1,-1,-3,-1,1,9600
1540,511,1,34,2,-1,99999,-1,-1,-3,-1,1,9600
1541,512,1,125,7,-1,99999,-1,-1,-3,-1,1,9600
1542,512,1,1250,12,-1,99999,-1,-1,-3,-1,1,9600
1543,512,1,333,3,-1,99999,-1,-1,-3,-1,1,9600
1544,513,1,636,4,-1,99999,-1,-1,-3,-1,1,9600
1545,513,1,246,8,-1,99999,-1,-1,-3,-1,1,9600
1546,513,1,154,4,-1,99999,-1,-1,-3,-1,1,9600
1547,513,1,210,5,-1,99999,-1,-1,-3,-1,1,9600
1548,514,1,1980,1,-1,99999,-1,-1,-3,-1,1,9660
1549,515,1,782,6,-1,99999,-1,-1,-3,-1,1,9660
1550,515,1,1729,6,-1,99999,-1,-1,-3,-1,1,9660
1551,516,1,143,7,-1,99999,-1,-1,-3,-1,1,9660
1552,517,1,161,3,-1,99999,-1,-1,-3,-1,1,9660
1553,518,1,388,4,-1,99999,-1,-1,-3,-1,1,9720
1554,518,1,137,3,-1,99999,-1,-1,-3,-1,1,9720
1555,518,1,90,11,-1,99999,-1,-1,-3,-1,1,9720
1556,518,1,221,3,-1,99999,-1,-1,-3,-1,1,9720
1557,518,1,198,3,-1,99999,-1,-1,-3,-1,1,9720
1558,519,1,768,4,-1,99999,-1,-1,-3,-1,1,9720
1559,520,1,1901,4,-1,99999,-1,-1,-3,-1,1,9780
1560,520,1,567,2,-1,99999,-1,-1,-3,-1,1,9780
1561,520,1,288,10,-1,99999,-1,-1,-3,-1,1,9780
1562,521,1,1,5,-1,99999,-1,-1,-3,-1,1,9780
1563,521,1,9,1,-1,99999,-1,-1,-3,-1,1,9780
1564,521,1,6,10,-1,99999,-1,-1,-3,-1,1,9780
1565,521,1,1344,12,-1,99999,-1,-1,-3,-1,1,9780
1566,521,1,32,2,-1,99999,-1,-1,-3,-1,1,9780
1567,522,1,26,10,-1,99999,-1,-1,-3,-1,1,9780
1568,522,1,951,4,-1,99999,-1,-1,-3,-1,1,9780
1569,522,1,1294,7,-1,99999,-1,-1,-3,-1,1,9780
1570,522,1,36,10,-1,99999,-1,-1,-3,-1,1,9780
1571,522,1,2303,2,-1,99999,-1,-1,-3,-1,1,9780
1572,522,1,546,6,-1,99999,-1,-1,-3,-1,1,9780
1573,522,1,45,6,-1,99999,-1,-1,-3,-1,1,9780
1574,523,1,993,6,-1,99999,-1,-1,-3,-1,1,9780
1575,523,1,1624,3,-1,99999,-1,-1,-3,-1,1,9780
1576,523,1,651,8,-1,99999,-1,-1,-3,-1,1,9780
1577,523,1,1774,2,-1,99999,-1,-1,-3,-1,1,9780
1578,524,1,950,9,-1,99999,-1,-1,-3,-1,1,9840
1579,524,1,1482,2,-1,99999,-1,-1,-3,-1,1,9840
1580,525,1,309,5,-1,99999,-1,-1,-3,-1,1,9900
1581,526,1,60,8,-1,99999,-1,-1,-3,-1,1,9900
1582,527,1,156,10,-1,99999,-1,-1,-3,-1,1,9900
1583,527,1,1199,3,-1,99999,-1,-1,-3,-1,1,9900
1584,527,1,453,10,-1,99999,-1,-1,-3,-1,1,9900
1585,528,1,229,7,-1,99999,-1,-1,-3,-1,1,9960
1586,528,1,1268,4,-1,99999,-1,-1,-3,-1,1,9960
1587,528,1,1828,2,-1,99999,-1,-1,-3,-1,1,9960
1588,529,1,62,4,-1,99999,-1,-1,-3,-1,1,10020
1589,529,1,2133,2,-1,99999,-1,-1,-3,-1,1,10020
1590,529,1,2141,2,-1,99999,-1,-1,-3,-1,1,10020
1591,529,1,586,4,-1,99999,-1,-1,-3,-1,1,10020
1592,529,1,63,9,-1,99999,-1,-1,-3,-1,1,10020
1593,529,1,679,9,-1,99999,-1,-1,-3,-1,1,10020
1594,529,1,2244,3,-1,99999,-1,-1,-3,-1,1,10020
1595,530,1,301,8,-1,99999,-1,-1,-3,-1,1,10020
1596,531,1,102,2,-1,99999,-1,-1,-3,-1,1,10020
1597,531,1,1827,4,-1,99999,-1,-1,-3,-1,1,10020
1598,531,1,746,6,-1,99999,-1,-1,-3,-1,1,10020
1599,532,1,1287,4,-1,99999,-1,-1,-3,-1,1,10080
1600,532,1,3,10,-1,99999,-1,-1,-3,-1,1,10080
1601,532,1,82,5,-1,99999,-1,-1,-3,-1,1,10080
1602,533,1,224,8,-1,99999,-1,-1,-3,-1,1,10080
1603,533,1,7,2,-1,99999,-1,-1,-3,-1,1,10080
1604,533,1,231,11,-1,99999,-1,-1,-3,-1,1,10080
1605,534,1,2390,2,-1,99999,-1,-1,-3,-1,1,10080
1606,534,1,494,5,-1,99999,-1,-1,-3,-1,1,10080
1607,534,1,372,5,-1,99999,-1,-1,-3,-1,1,10080
1608,535,1,2,4,-1,99999,-1,-1,-3,-1,1,10140
1609,535,1,189,6,-1,99999,-1,-1,-3,-1,1,10140
1610,535,1,509,7,-1,99999,-1,-1,-3,-1,1,10140
1611,536,1,6,12,-1,99999,-1,-1,-3,-1,1,10140
1612,536,1,167,11,-1,99999,-1,-1,-3,-1,1,10140
1613,536,1,3022,3,-1,99999,-1,-1,-3,-1,1,10140
1614,536,1,47,6,-1,99999,-1,-1,-3,-1,1,10140
1615,537,1,430,3,-1,99999,-1,-1,-3,-1,1,10140
1616,537,1,805,8,-1,99999,-1,-1,-3,-1,1,10140
1617,537,1,376,3,-1,99999,-1,-1,-3,-1,1,10140
1618,537,1,84,5,-1,99999,-1,-1,-3,-1,1,10140
1619,537,1,1466,4,-1,99999,-1,-1,-3,-1,1,10140
1620,537,1,219,2,-1,99999,-1,-1,-3,-1,1,10140
1621,537,1,1804,2,-1,99999,-1,-1,-3,-1,1,10140
1622,537,1,1609,3,-1,99999,-1,-1,-3,-1,1,10140
1623,538,1,215,8,-1,99999,-1,-1,-3,-1,1,10140
1624,539,1,753,4,-1,99999,-1,-1,-3,-1,1,10140
1625,539,1,109,4,-1,99999,-1,-1,-3,-1,1,10140
1626,540,1,996,12,-1,99999,-1,-1,-3,-1,1,10200
1627,541,1,2280,2,-1,99999,-1,-1,-3,-1,1,10200
1628,541,1,229,6,-1,99999,-1,-1,-3,-1,1,10200
1629,542,1,696,10,-1,99999,-1,-1,-3,-1,1,10200
1630,542,1,200,4,-1,99999,-1,-1,-3,-1,1,10200
1631,542,1,419,11,-1,99999,-1,-1,-3,-1,1,10200
1632,542,1,285,5,-1,99999,-1,-1,-3,-1,1,10200
1633,542,1,2856,2,-1,99999,-1,-1,-3,-1,1,10200
1634,542,1,2952,2,-1,99999,-1,-1,-3,-1,1,10200
1635,542,1,2734,3,-1,99999,-1,-1,-3,-1,1,10200
1636,542,1,2296,1,-1,99999,-1,-1,-3,-1,1,10200
1637,542,1,89,7,-1,99999,-1,-1,-3,-1,1,10200
1638,542,1,827,8,-1,99999,-1,-1,-3,-1,1,10200
1639,542,1,973,4,-1,99999,-1,-1,-3,-1,1,10200
1640,542,1,1511,1,-1,99999,-1,-1,-3,-1,1,10200
1641,542,1,726,3,-1,99999,-1,-1,-3,-1,1,10200
1642,543,1,455,4,-1,99999,-1,-1,-3,-1,1,10260
1643,543,1,235,4,-1,99999,-1,-1,-3,-1,1,10260
1644,543,1,47,5,-1,99999,-1,-1,-3,-1,1,10260
1645,543,1,820,7,-1,99999,-1,-1,-3,-1,1,10260
1646,543,1,2415,2,-1,99999,-1,-1,-3,-1,1,10260
1647,544,1,181,4,-1,99999,-1,-1,-3,-1,1,10320
1648,545,1,1388,10,-1,99999,-1,-1,-3,-1,1,10320
1649,545,1,2119,2,-1,99999,-1,-1,-3,-1,1,10320
1650,545,1,9,6,-1,99999,-1,-1,-3,-1,1,10320
1651,546,1,1041,8,-1,99999,-1,-1,-3,-1,1,10320
1652,546,1,2360,2,-1,99999,-1,-1,-3,-1,1,10320
1653,547,1,2273,3,-1,99999,-1,-1,-3,-1,1,10320
1654,547,1,1395,4,-1,99999,-1,-1,-3,-1,1,10320
1655,547,1,21,12,-1,99999,-1,-1,-3,-1,1,10320
1656,547,1,97,8,-1,99999,-1,-1,-3,-1,1,10320
1657,547,1,38,8,-1,99999,-1,-1,-3,-1,1,10320
