order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time,oct
606,10680,12403,12725,picker-3,322,2045
660,11700,12541,12733,picker-2,192,1033
669,11820,12563,12771,picker-3,208,951
533,9540,12391,12780,picker-2,389,3240
702,12480,12503,12780,picker-2,277,300
619,10980,12506,12780,picker-2,274,1800
541,9660,12510,12789,picker-1,279,3129
694,12300,12308,12804,picker-1,496,504
617,10920,11810,12814,picker-1,1004,1894
661,11700,12499,12841,picker-1,342,1141
691,12240,12374,12870,picker-2,496,630
712,12660,12666,12874,picker-3,208,214
677,12060,12633,12887,picker-2,254,827
684,12180,12301,12956,picker-1,655,776
698,12360,12382,12964,picker-1,582,604
706,12540,12734,12969,picker-2,235,429
692,12240,12439,12984,picker-1,545,744
700,12420,12466,12989,picker-2,523,569
717,12720,12805,13051,picker-1,246,331
722,12780,12790,13069,picker-1,279,289
727,12780,12781,13078,picker-2,297,298
718,12720,12781,13104,picker-2,323,384
580,10260,12781,13133,picker-2,352,2873
729,12840,12871,13133,picker-2,262,293
420,7140,12681,13141,picker-3,460,6001
705,12540,12875,13151,picker-3,276,611
695,12300,12726,13170,picker-3,444,870
640,11280,12432,13177,picker-3,745,1897
615,10860,12712,13193,picker-3,481,2333
534,9540,12772,13193,picker-3,421,3653
656,11640,12431,13198,picker-1,767,1558
685,12180,12842,13222,picker-1,380,1042
711,12660,12990,13231,picker-2,241,571
673,12000,13079,13262,picker-2,183,1262
746,13080,13105,13273,picker-2,168,193
739,12960,12970,13287,picker-2,317,327
435,7500,12888,13301,picker-2,413,5801
709,12600,13142,13368,picker-3,226,768
745,13080,13152,13383,picker-3,231,303
734,12900,12957,13513,picker-1,556,613
693,12300,12985,13553,picker-1,568,1253
701,12480,13171,13607,picker-3,436,1127
237,4080,13199,13638,picker-1,439,9558
498,8820,13223,13638,picker-1,415,4818
735,12900,13070,13644,picker-1,574,744
713,12660,13274,13644,picker-2,370,984
419,7140,13052,13648,picker-1,596,6508
716,12720,12815,13672,picker-1,857,952
595,10500,13384,13698,picker-3,314,3198
748,13140,13194,13709,picker-3,515,569
723,12780,13514,13731,picker-1,217,951
741,13020,13554,13753,picker-1,199,733
578,10260,13288,13756,picker-2,468,3496
708,12540,13134,13775,picker-2,641,1235
730,12900,13194,13784,picker-3,590,884
611,10860,13263,13788,picker-2,525,2928
535,9600,13178,13814,picker-3,636,4214
733,12900,13645,13834,picker-1,189,934
681,12060,13134,13865,picker-2,731,1805
726,12780,13639,13869,picker-1,230,1089
666,11820,13649,13877,picker-1,228,2057
703,12480,13673,13888,picker-1,215,1408
732,12900,13302,13911,picker-2,609,1011
626,11040,13646,13927,picker-2,281,2887
759,13440,13699,13939,picker-3,240,499
-56,0,13232,13947,picker-2,715,13947
199,3480,13757,13957,picker-2,200,10477
724,12780,13710,13970,picker-3,260,1190
751,13200,13776,13971,picker-2,195,771
760,13560,13789,14006,picker-2,217,446
634,11220,13639,14022,picker-1,383,2802
663,11760,13369,14030,picker-3,661,2270
779,13800,13866,14034,picker-2,168,234
783,13920,13928,14088,picker-2,160,168
477,8460,13732,14103,picker-1,371,5643
522,9240,13754,14103,picker-1,349,4863
775,13800,13835,14103,picker-1,268,303
767,13620,13785,14138,picker-3,353,518
687,12180,13608,14172,picker-3,564,1992
769,13680,13940,14209,picker-3,269,529
752,13260,13971,14221,picker-3,250,961
758,13380,13815,14226,picker-3,411,846
750,13200,14035,14262,picker-2,227,1062
773,13740,13948,14285,picker-2,337,545
670,11940,13889,14298,picker-1,409,2358
731,12900,14031,14306,picker-3,275,1406
678,12060,14089,14317,picker-2,228,2257
762,13560,13958,14323,picker-2,365,763
761,13560,13912,14389,picker-2,477,829
763,13560,13972,14453,picker-2,481,893
791,14220,14222,14496,picker-3,274,276
743,13020,14007,14505,picker-2,498,1485
648,11460,14263,14532,picker-2,269,3072
720,12720,14318,14580,picker-2,262,1860
765,13620,14104,14584,picker-1,480,964
424,7140,14210,14610,picker-3,400,7470
788,14100,14104,14616,picker-1,512,516
598,10560,13878,14623,picker-1,745,4063
664,11760,14286,14668,picker-2,382,2908
742,13020,14390,14675,picker-2,285,1655
590,10380,14023,14677,picker-1,654,4297
776,13800,14454,14704,picker-2,250,904
503,8880,14299,14707,picker-1,408,5827
519,9180,14139,14710,picker-3,571,5530
756,13380,14307,14728,picker-3,421,1348
644,11400,14104,14735,picker-1,631,3335
749,13140,14533,14776,picker-2,243,1636
770,13680,14324,14818,picker-2,494,1138
728,12840,14585,14827,picker-1,242,1987
802,14460,14611,14839,picker-3,228,379
809,14640,14676,14846,picker-2,170,206
604,10680,10884,14859,picker-2,3975,4179
659,11700,13870,14890,picker-1,1020,3190
609,10800,14497,14893,picker-3,396,4093
707,12540,14711,14937,picker-3,226,2397
766,13620,14173,14956,picker-3,783,1336
667,11820,11852,14959,picker-3,3107,3139
768,13620,14227,15005,picker-3,778,1385
542,9720,14581,15013,picker-2,432,5293
621,10980,14678,15028,picker-1,350,4048
715,12720,12965,15042,picker-1,2077,2322
497,8760,11211,15053,picker-3,3842,6293
799,14400,14729,15067,picker-3,338,667
657,11640,14891,15146,picker-1,255,3506
804,14520,14840,15185,picker-3,345,665
818,14940,14957,15199,picker-3,242,259
683,12120,14828,15205,picker-1,377,3085
795,14340,14617,15249,picker-1,632,909
471,8400,14624,15249,picker-1,625,6849
812,14760,15029,15258,picker-1,229,498
635,11220,14669,15261,picker-2,592,4041
612,10860,14819,15297,picker-2,478,4437
807,14640,14736,15298,picker-1,562,658
781,13860,14506,15316,picker-2,810,1456
679,12060,14860,15320,picker-2,460,3260
-42,0,15014,15325,picker-2,311,15325
647,11460,14894,15357,picker-3,463,3897
787,14040,15043,15375,picker-1,332,1335
793,14340,15147,15375,picker-1,228,1035
676,12000,14847,15376,picker-2,529,3376
537,9600,14708,15395,picker-1,687,5795
824,15000,15186,15427,picker-3,241,427
792,14220,15259,15468,picker-1,209,1248
778,13800,15250,15483,picker-1,233,1683
815,14880,15250,15506,picker-1,256,626
817,14940,15200,15554,picker-3,354,614
662,11760,15054,15615,picker-3,561,3855
832,15240,15298,15641,picker-2,343,401
704,12540,14938,15666,picker-3,728,3126
699,12420,15428,15678,picker-3,250,3258
390,6540,14960,15690,picker-3,730,9150
686,12180,15321,15716,picker-2,395,3536
830,15180,15206,15726,picker-1,520,546
803,14520,15317,15742,picker-2,425,1222
839,15420,15469,15749,picker-1,280,329
725,12780,15507,15783,picker-1,276,3003
831,15240,15555,15783,picker-3,228,543
622,10980,15358,15799,picker-3,441,4819
789,14100,15377,15805,picker-2,428,1705
780,13860,15299,15818,picker-1,519,1958
738,12960,15642,15840,picker-2,198,2880
829,15120,15376,15841,picker-1,465,721
811,14760,14777,15844,picker-2,1067,1084
836,15360,15376,15877,picker-1,501,517
845,15480,15667,15909,picker-3,242,429
849,15540,15727,15924,picker-1,197,384
782,13920,15717,15927,picker-2,210,2007
796,14340,15750,15939,picker-1,189,1599
618,10920,15484,15945,picker-1,461,5025
837,15360,15743,15954,picker-2,211,594
790,14220,15616,15974,picker-3,358,1754
850,15600,15819,16005,picker-1,186,405
808,14640,15878,16078,picker-1,200,1438
848,15540,15845,16102,picker-2,257,562
865,15840,15955,16130,picker-2,175,290
721,12720,15679,16152,picker-3,473,3432
820,15000,15841,16168,picker-2,327,1168
506,8940,15691,16180,picker-3,489,7240
835,15300,15785,16189,picker-3,404,889
814,14820,15800,16197,picker-3,397,1377
740,13020,15396,16216,picker-1,820,3196
800,14400,15925,16227,picker-1,302,1827
843,15420,16103,16237,picker-2,134,817
870,15960,16006,16252,picker-1,246,292
753,13260,15928,16263,picker-2,335,3003
777,13800,15975,16317,picker-3,342,2517
872,16020,16131,16347,picker-2,216,327
581,10260,15946,16376,picker-1,430,6116
841,15420,16153,16393,picker-3,240,973
874,16080,16181,16399,picker-3,218,319
883,16200,16217,16403,picker-1,186,203
690,12240,15940,16419,picker-1,479,4179
873,16080,16190,16428,picker-3,238,348
833,15240,15784,16449,picker-1,665,1209
877,16080,16238,16471,picker-2,233,391
871,16020,16079,16478,picker-1,399,458
854,15660,15842,16498,picker-1,656,838
879,16140,16228,16530,picker-1,302,390
890,16260,16318,16532,picker-3,214,272
863,15840,16169,16550,picker-2,381,710
860,15720,16377,16570,picker-1,193,850
898,16380,16404,16590,picker-1,186,210
866,15900,16198,16598,picker-3,400,698
867,15900,16400,16605,picker-3,205,705
710,12600,16253,16619,picker-1,366,4019
894,16380,16450,16636,picker-1,186,256
876,16080,16264,16738,picker-2,474,658
893,16320,16533,16739,picker-3,206,419
900,16440,16551,16750,picker-2,199,310
639,11280,16394,16771,picker-3,377,5491
852,15600,16348,16772,picker-2,424,1172
904,16500,16606,16799,picker-3,193,299
907,16560,16591,16834,picker-1,243,274
772,13740,16472,16846,picker-2,374,3106
919,16740,16740,16858,picker-3,118,118
884,16200,16773,16920,picker-2,147,720
822,15000,16599,16921,picker-3,322,1921
896,16380,16739,16929,picker-2,190,549
913,16620,16751,16938,picker-2,187,318
909,16560,16772,16938,picker-3,166,378
899,16380,16499,16948,picker-1,449,568
918,16740,16835,16993,picker-1,158,253
853,15600,16420,17018,picker-1,598,1418
886,16200,16571,17022,picker-1,451,822
906,16560,16620,17043,picker-1,423,483
844,15480,16479,17047,picker-1,568,1567
869,15960,16847,17047,picker-2,200,1087
856,15660,16531,17050,picker-1,519,1390
816,14880,16859,17065,picker-3,206,2185
933,16920,16921,17083,picker-2,162,163
924,16800,16922,17108,picker-3,186,308
928,16860,16940,17168,picker-3,228,308
914,16680,16949,17180,picker-1,231,500
912,16620,16800,17183,picker-3,383,563
926,16860,17023,17208,picker-1,185,348
840,15420,17048,17235,picker-1,187,1815
825,15060,17049,17243,picker-2,194,2183
463,8280,16994,17261,picker-1,267,8981
882,16200,16939,17288,picker-2,349,1088
891,16260,17084,17299,picker-2,215,1039
937,16980,17066,17316,picker-3,250,336
362,6120,17109,17397,picker-3,288,11277
929,16860,17051,17449,picker-1,398,589
930,16920,17209,17449,picker-1,240,529
950,17160,17300,17462,picker-2,162,302
943,17040,17236,17485,picker-1,249,445
887,16260,17169,17501,picker-3,332,1241
916,16680,17289,17506,picker-2,217,826
940,17040,17317,17514,picker-3,197,474
951,17160,17181,17545,picker-1,364,385
954,17280,17398,17564,picker-3,166,284
897,16380,16637,17609,picker-1,972,1229
934,16920,17019,17609,picker-1,590,689
834,15300,17044,17609,picker-1,565,2309
921,16740,17502,17645,picker-3,143,905
714,12720,17450,17654,picker-1,204,4934
828,15120,17463,17768,picker-2,305,2648
963,17340,17565,17841,picker-3,276,501
851,15600,17486,17884,picker-1,398,2284
801,14400,17450,17925,picker-1,475,3525
76,1320,17515,17937,picker-3,422,16617
947,17100,17610,18006,picker-1,396,906
962,17340,17610,18006,picker-1,396,666
992,17880,17885,18016,picker-1,131,136
821,15000,17646,18033,picker-3,387,3033
806,14580,17769,18040,picker-2,271,3460
957,17340,17655,18049,picker-1,394,709
948,17100,17546,18062,picker-1,516,962
911,16620,17244,18066,picker-2,822,1446
846,15540,17842,18145,picker-3,303,2605
949,17160,18007,18183,picker-1,176,1023
910,16560,18007,18188,picker-1,181,1628
986,17760,18034,18196,picker-3,162,436
983,17760,17926,18258,picker-1,332,498
1008,18060,18063,18286,picker-1,223,226
946,17100,18067,18298,picker-2,231,1198
521,9240,17938,18303,picker-3,365,9063
895,16380,17262,18312,picker-1,1050,1932
892,16320,17610,18312,picker-1,702,1992
920,16740,18050,18378,picker-1,328,1638
484,8520,15006,18391,picker-3,3385,9871
977,17520,18184,18417,picker-1,233,897
932,16920,18146,18418,picker-3,272,1498
382,6420,18017,18456,picker-1,439,12036
965,17400,18197,18473,picker-3,276,1073
855,15660,16429,18480,picker-3,2051,2820
875,16080,17507,18529,picker-2,1022,2449
826,15060,15326,18529,picker-2,3203,3469
774,13800,18041,18529,picker-2,488,4729
1022,18240,18304,18577,picker-3,273,337
961,17340,18299,18579,picker-2,280,1239
857,15660,17184,18593,picker-3,1409,2933
798,14400,15068,18610,picker-3,3542,4210
996,17940,18392,18635,picker-3,243,695
1013,18120,18189,18658,picker-1,469,538
975,17520,18287,18702,picker-1,415,1182
645,11400,15806,18717,picker-2,2911,7317
1029,18420,18474,18734,picker-3,260,314
1004,18060,18530,18785,picker-2,255,725
1028,18360,18379,18792,picker-1,413,432
927,16860,18580,18832,picker-2,252,1972
1036,18540,18578,18842,picker-3,264,302
1034,18480,18481,18863,picker-3,382,383
974,17520,18313,18878,picker-1,565,1358
744,13020,15910,18883,picker-3,2973,5863
969,17400,18259,18895,picker-1,636,1495
1003,18000,18313,18901,picker-1,588,901
966,17400,18457,18910,picker-1,453,1510
1033,18480,18530,18912,picker-2,382,432
813,14760,18718,18927,picker-2,209,4167
1015,18120,18735,18934,picker-3,199,814
1006,18060,18636,18945,picker-3,309,885
755,13320,18703,18951,picker-1,248,5631
754,13320,14705,18980,picker-2,4275,5660
861,15780,18530,18984,picker-2,454,3204
1000,18000,18659,18988,picker-1,329,988
998,18000,18833,19006,picker-2,173,1006
819,15000,18864,19014,picker-3,150,4014
847,15540,18843,19026,picker-3,183,3486
1027,18360,18419,19033,picker-3,614,673
737,12960,16930,19047,picker-2,2117,6087
1002,18000,18896,19077,picker-1,181,1077
794,14340,18793,19099,picker-1,306,4759
984,17760,18935,19158,picker-3,223,1398
985,17760,18985,19190,picker-2,205,1430
915,16680,18981,19212,picker-2,231,2532
939,17040,18952,19259,picker-1,307,2219
989,17820,18786,19288,picker-2,502,1468
938,16980,19015,19292,picker-3,277,2312
993,17880,19048,19335,picker-2,287,1455
1052,18840,19159,19386,picker-3,227,546
902,16500,18913,19502,picker-2,589,3002
901,16440,18928,19502,picker-2,574,3062
842,15420,19007,19508,picker-2,501,4088
935,16920,18879,19541,picker-1,662,2621
1051,18840,19034,19542,picker-3,508,702
1074,19320,19336,19553,picker-2,217,233
859,15720,18884,19558,picker-3,674,3838
1063,19080,19100,19570,picker-1,470,490
931,16920,19293,19624,picker-3,331,2704
1007,18060,18902,19631,picker-1,729,1571
994,17880,19191,19634,picker-2,443,1754
1068,19140,19289,19637,picker-2,348,497
1031,18480,18946,19646,picker-3,700,1166
982,17640,18611,19653,picker-3,1042,2013
1045,18720,18911,19699,picker-1,788,979
1038,18600,19509,19707,picker-2,198,1107
1011,18120,19542,19720,picker-1,178,1600
1069,19140,19260,19734,picker-1,474,594
1055,18960,18989,19786,picker-1,797,826
1044,18720,19503,19787,picker-2,284,1067
1016,18120,19078,19793,picker-1,715,1673
1073,19260,19625,19817,picker-3,192,557
1054,18960,19503,19821,picker-2,318,861
990,17880,19559,19826,picker-3,267,1946
1018,18120,19571,19833,picker-1,262,1713
1064,19080,19647,19865,picker-3,218,785
1083,19500,19635,19910,picker-2,275,410
1084,19500,19735,19969,picker-1,234,469
973,17460,19794,20046,picker-1,252,2586
1078,19320,19387,20049,picker-3,662,729
991,17880,19543,20049,picker-3,506,2169
1058,19020,19866,20097,picker-3,231,1077
1040,18660,19708,20110,picker-2,402,1450
1091,19680,19700,20137,picker-1,437,457
972,17460,19554,20170,picker-2,616,2710
1020,18180,19818,20187,picker-3,369,2007
1099,19800,19827,20187,picker-3,360,387
936,16980,19787,20188,picker-1,401,3208
1075,19320,20047,20202,picker-1,155,882
1048,18840,20050,20218,picker-3,168,1378
1092,19740,20050,20218,picker-3,168,478
941,17040,19834,20219,picker-1,385,3179
945,17100,19638,20235,picker-2,597,3135
1089,19620,19632,20242,picker-1,610,622
584,10260,19970,20251,picker-1,281,9991
922,16800,19822,20291,picker-2,469,3491
1086,19560,20138,20307,picker-1,169,747
1032,18480,20111,20329,picker-2,218,1849
1104,19920,20189,20334,picker-1,145,414
968,17400,19911,20342,picker-2,431,2942
1101,19860,20203,20352,picker-1,149,492
1096,19800,20188,20369,picker-3,181,569
1072,19200,19788,20376,picker-2,588,1176
1117,20220,20220,20382,picker-1,162,162
988,17820,20236,20497,picker-2,261,2677
1118,20220,20308,20504,picker-1,196,284
1087,19560,19654,20542,picker-3,888,982
1098,19800,20098,20542,picker-3,444,742
878,16080,20219,20577,picker-3,358,4497
880,16140,20343,20602,picker-2,259,4462
868,15960,20171,20656,picker-2,485,4696
1026,18360,20383,20662,picker-1,279,2302
1122,20280,20335,20673,picker-1,338,393
1097,19800,20370,20683,picker-3,313,883
1119,20220,20498,20723,picker-2,225,503
1019,18180,20219,20741,picker-3,522,2561
461,8220,20292,20745,picker-2,453,12525
1125,20340,20377,20752,picker-2,375,412
1120,20220,20505,20782,picker-1,277,562
1108,19980,20252,20787,picker-1,535,807
959,17340,20543,20792,picker-3,249,3452
797,14400,20543,20792,picker-3,249,6392
1135,20520,20603,20793,picker-2,190,273
1139,20580,20663,20848,picker-1,185,268
1041,18660,20657,20862,picker-2,205,2202
1105,19980,20746,20897,picker-2,151,917
987,17820,20578,20906,picker-3,328,3086
1145,20640,20684,20906,picker-3,222,266
1147,20700,20793,20935,picker-3,142,235
1146,20700,20794,20983,picker-2,189,283
1127,20400,20849,20984,picker-1,135,584
1114,20100,20863,21013,picker-2,150,913
976,17520,20674,21021,picker-1,347,3501
592,10380,20783,21036,picker-1,253,10656
1136,20520,20724,21059,picker-2,335,539
1024,18300,20753,21059,picker-2,306,2759
1157,20880,20898,21069,picker-2,171,189
757,13380,20788,21071,picker-1,283,7691
1156,20880,20907,21129,picker-3,222,249
1164,21000,21022,21139,picker-1,117,139
1106,19980,20985,21156,picker-1,171,1176
1158,20880,20907,21161,picker-3,254,281
1132,20460,21014,21182,picker-2,168,722
1151,20760,21037,21201,picker-1,164,441
1123,20280,20984,21239,picker-2,255,959
1149,20760,21157,21297,picker-1,140,537
1169,21120,21183,21306,picker-2,123,186
1150,20760,21162,21307,picker-3,145,547
1167,21060,21060,21313,picker-2,253,253
923,16800,21130,21321,picker-3,191,4521
1021,18240,20742,21338,picker-3,596,3098
864,15840,21060,21351,picker-2,291,5511
1166,21060,21070,21385,picker-2,315,325
1137,20520,21072,21386,picker-1,314,866
958,17340,21140,21386,picker-1,246,4046
1065,19080,21202,21402,picker-1,200,2322
1110,20040,21322,21421,picker-3,99,1381
1177,21240,21308,21452,picker-3,144,212
1172,21120,21352,21478,picker-2,126,358
1017,18120,21386,21540,picker-2,154,3420
1131,20460,21403,21541,picker-1,138,1081
955,17340,21307,21560,picker-2,253,4220
1100,19860,21387,21580,picker-1,193,1720
1163,21000,21314,21583,picker-2,269,583
995,17880,21298,21592,picker-1,294,3712
1184,21360,21453,21618,picker-3,165,258
785,13980,21422,21651,picker-3,229,7671
1115,20100,21240,21662,picker-2,422,1562
205,3600,21387,21760,picker-1,373,18160
1148,20760,21593,21785,picker-1,192,1025
1046,18780,21479,21810,picker-2,331,3030
1181,21240,21542,21936,picker-1,394,696
1094,19740,21339,21938,picker-3,599,2198
970,17460,20243,21948,picker-1,1705,4488
1194,21480,21584,21952,picker-2,368,472
956,17340,21561,21966,picker-2,405,4626
1030,18480,21663,21966,picker-2,303,3486
1138,20580,21786,22071,picker-1,285,1491
1035,18540,21761,22092,picker-1,331,3552
889,16260,20793,22101,picker-3,1308,5841
1152,20820,21811,22116,picker-2,305,1296
719,12720,19027,22136,picker-3,3109,9416
1059,19080,21581,22251,picker-1,670,3171
1161,20940,21967,22252,picker-2,285,1312
1198,21660,21937,22276,picker-1,339,616
1095,19740,21949,22291,picker-1,342,2551
952,17220,22102,22294,picker-3,192,5074
964,17400,20188,22316,picker-3,2128,4916
1180,21240,22117,22317,picker-2,200,1077
1009,18120,18418,22323,picker-1,3905,4203
682,12060,21939,22345,picker-3,406,10285
1102,19860,22137,22362,picker-3,225,2502
905,16500,21953,22367,picker-2,414,5867
1185,21360,22253,22395,picker-2,142,1035
1076,19320,20353,22395,picker-1,2042,3075
1196,21660,22072,22421,picker-1,349,761
942,17040,19721,22429,picker-1,2708,5389
1186,21420,22093,22451,picker-1,358,1031
1216,22200,22252,22451,picker-1,199,251
1025,18300,21967,22451,picker-2,484,4151
1199,21660,22277,22484,picker-1,207,824
1217,22200,22318,22505,picker-2,187,305
1053,18900,19213,22516,picker-2,3303,3616
1214,22140,22317,22548,picker-3,231,408
1212,22020,22363,22556,picker-3,193,536
1197,21660,22368,22561,picker-2,193,901
747,13140,15262,22594,picker-2,7332,9454
1010,18120,18594,22599,picker-3,4005,4479
888,16260,22292,22697,picker-1,405,6437
823,15000,22397,22726,picker-2,329,7726
1174,21180,21652,22734,picker-3,1082,1554
1090,19620,20936,22778,picker-3,1842,3158
1221,22260,22557,22799,picker-3,242,539
1237,22560,22595,22840,picker-2,245,280
1213,22020,22600,22857,picker-3,257,837
1153,20820,22562,22867,picker-2,305,2047
1168,21120,22517,22880,picker-2,363,1760
1222,22320,22549,22888,picker-3,339,568
1235,22560,22727,22918,picker-2,191,358
665,11820,22452,22931,picker-1,479,11111
1240,22620,22698,22948,picker-1,250,328
1049,18840,22452,22954,picker-1,502,4114
1107,19980,20330,22963,picker-2,2633,2983
1191,21420,22735,22964,picker-3,229,1544
1057,19020,22453,22977,picker-2,524,3957
1103,19860,22346,22984,picker-3,638,3124
1171,21120,22485,22989,picker-1,504,1869
1056,18960,22295,22995,picker-3,700,4035
1242,22680,22779,23007,picker-3,228,327
1230,22500,22506,23016,picker-2,510,516
1246,22740,22841,23033,picker-2,192,293
1205,21780,22430,23049,picker-1,619,1269
1176,21240,22396,23092,picker-1,696,1852
1234,22560,22800,23115,picker-3,315,555
1224,22320,22881,23133,picker-2,252,813
1200,21660,22949,23142,picker-1,193,1482
1236,22560,22919,23149,picker-2,230,589
979,17580,22990,23195,picker-1,205,5615
1263,22980,23008,23249,picker-3,241,269
1215,22140,22858,23278,picker-3,420,1138
1070,19200,22955,23280,picker-1,325,4080
1005,18060,22985,23321,picker-3,336,5261
838,15360,22965,23321,picker-3,356,7961
1258,22920,22996,23372,picker-3,376,452
1195,21480,22964,23421,picker-2,457,1941
1219,22200,23150,23449,picker-2,299,1249
944,17040,23116,23469,picker-3,353,6429
1272,23160,23196,23503,picker-1,307,343
1175,21180,23017,23508,picker-2,491,2328
1273,23160,23250,23518,picker-3,268,358
885,16200,22932,23554,picker-1,622,7354
1260,22980,23322,23573,picker-3,251,593
1225,22380,23134,23596,picker-2,462,1216
1245,22740,23373,23609,picker-3,236,869
1253,22860,23143,23613,picker-1,470,753
1218,22200,23034,23619,picker-2,585,1419
1088,19620,22868,23640,picker-2,772,4020
1202,21780,23093,23643,picker-1,550,1863
1280,23280,23450,23684,picker-2,234,404
1276,23160,23470,23695,picker-3,225,535
1238,22560,23281,23703,picker-1,422,1143
1211,22020,23422,23705,picker-2,283,1685
1281,23280,23322,23721,picker-3,399,441
1291,23400,23519,23760,picker-3,241,360
1294,23460,23620,23805,picker-2,185,345
1267,23040,23504,23807,picker-1,303,767
1201,21720,23610,23849,picker-3,239,2129
1300,23520,23685,23907,picker-2,222,387
1306,23700,23706,23907,picker-2,201,207
1287,23340,23722,23950,picker-3,228,610
1081,19440,23574,23965,picker-3,391,4525
1226,22380,23509,23984,picker-2,475,1604
1277,23160,23597,23984,picker-2,387,824
1255,22920,23641,24024,picker-2,383,1104
1269,23100,23614,24037,picker-1,423,937
1231,22500,23696,24044,picker-3,348,1544
1160,20940,23761,24051,picker-3,290,3111
1093,19740,22978,24053,picker-2,1075,4313
925,16800,23555,24058,picker-1,503,7258
1268,23040,23806,24059,picker-2,253,1019
1220,22260,23808,24067,picker-1,259,1807
786,13980,23704,24091,picker-1,387,10111
1310,23760,23850,24094,picker-3,244,334
1302,23580,23644,24100,picker-1,456,520
1284,23340,23908,24106,picker-2,198,766
1296,23460,23951,24129,picker-3,178,669
1265,22980,23966,24144,picker-3,178,1164
1323,24000,24038,24202,picker-1,164,202
1262,22980,23985,24237,picker-2,252,1257
1289,23340,24045,24243,picker-3,198,903
1313,23820,23985,24255,picker-2,270,435
1298,23460,24052,24268,picker-3,216,808
1328,24060,24095,24360,picker-3,265,300
1154,20820,23908,24368,picker-2,460,3548
1312,23820,24107,24378,picker-2,271,558
1314,23880,24025,24402,picker-2,377,522
1305,23640,24054,24402,picker-2,348,762
953,17220,21541,24419,picker-2,2878,7199
1270,23160,24145,24433,picker-3,288,1273
1278,23220,24060,24445,picker-2,385,1225
1340,24180,24238,24455,picker-2,217,275
1316,23880,24059,24471,picker-1,412,591
1282,23280,24101,24487,picker-1,386,1207
1207,21960,24068,24539,picker-1,471,2579
1249,22860,24244,24551,picker-3,307,1691
1337,24120,24369,24557,picker-2,188,437
1223,22320,24092,24581,picker-1,489,2261
1190,21420,24379,24614,picker-2,235,3194
1354,24420,24420,24632,picker-2,212,212
1330,24060,24130,24642,picker-3,512,582
1346,24300,24472,24643,picker-1,171,343
1321,24000,24203,24655,picker-1,452,655
1208,21960,22324,24658,picker-1,2334,2698
1332,24120,24269,24713,picker-3,444,593
1324,24000,24403,24766,picker-2,363,766
1369,24600,24615,24780,picker-2,165,180
1355,24420,24446,24789,picker-2,343,369
771,13740,24434,24800,picker-3,366,11060
1311,23760,24644,24837,picker-1,193,1077
1329,24060,24643,24871,picker-3,228,811
1275,23160,24552,24895,picker-3,343,1735
1252,22860,24456,24903,picker-2,447,2043
1365,24600,24633,24910,picker-2,277,310
967,17400,24256,24927,picker-2,671,7527
1364,24540,24558,24932,picker-2,374,392
1285,23340,24767,24946,picker-2,179,1606
1361,24480,24781,25027,picker-2,246,547
1322,24000,24540,25034,picker-1,494,1034
1290,23400,24488,25034,picker-1,546,1634
999,18000,24582,25034,picker-1,452,7034
1271,23160,24714,25054,picker-3,340,1894
1050,18840,24656,25071,picker-1,415,6231
1362,24480,24659,25074,picker-1,415,594
1297,23460,24896,25076,picker-3,180,1616
1325,24060,24403,25105,picker-2,702,1045
1210,22020,24801,25115,picker-3,314,3095
1283,23280,24838,25121,picker-1,283,1841
1301,23520,24361,25126,picker-3,765,1606
1377,24840,24904,25221,picker-2,317,381
1239,22620,25035,25242,picker-1,207,2622
1286,23340,25035,25248,picker-1,213,1908
1187,21420,25055,25270,picker-3,215,3850
1012,18120,24872,25338,picker-3,466,7218
1304,23580,25072,25349,picker-1,277,1769
1388,24960,25116,25374,picker-3,258,414
1366,24600,25127,25389,picker-3,262,789
1331,24120,25028,25468,picker-2,440,1348
1383,24900,25077,25488,picker-3,411,588
1373,24720,25075,25502,picker-1,427,782
1360,24480,25122,25510,picker-1,388,1030
1382,24900,25035,25518,picker-1,483,618
1379,24840,25243,25538,picker-1,295,698
1343,24240,25271,25585,picker-3,314,1345
1338,24180,24928,25602,picker-2,674,1422
1380,24900,24947,25618,picker-2,671,718
1414,25440,25469,25690,picker-2,221,250
1347,24300,24911,25696,picker-2,785,1396
997,17940,25339,25710,picker-3,371,7770
1372,24720,25222,25717,picker-2,495,997
1352,24420,25511,25741,picker-1,230,1321
1349,24360,25106,25746,picker-2,640,1386
1394,25140,25375,25781,picker-3,406,641
1247,22740,23050,25810,picker-1,2760,3070
1418,25500,25539,25831,picker-1,292,331
1116,20160,25390,25843,picker-3,453,5683
1390,25020,25350,25847,picker-1,497,827
1416,25440,25519,25847,picker-1,328,407
671,11940,22889,25856,picker-3,2967,13916
1424,25560,25603,25861,picker-2,258,301
1393,25080,25619,25872,picker-2,253,792
1348,24300,25586,25874,picker-3,288,1574
1391,25020,25489,25898,picker-3,409,878
1318,23880,24790,25933,picker-2,1143,2053
1350,24420,25503,25966,picker-1,463,1546
1430,25680,25862,26066,picker-2,204,386
1378,24840,25844,26083,picker-3,239,1243
1371,24660,25857,26083,picker-3,226,1423
1428,25620,25691,26126,picker-2,435,506
1406,25320,25697,26126,picker-2,429,806
1179,21240,24933,26130,picker-2,1197,4890
1266,23040,25711,26148,picker-3,437,3108
1386,24960,25899,26154,picker-3,255,1194
