item_code,item_id,n_slots,s_total,rop_global,rop_per_slot
14830011001,929,1,20,5,5
14362041001,930,1,20,3,3
12210018001,931,1,40,9,9
10033046001,932,2,80,40,20
14001092001,933,1,20,2,2
15022013001,934,1,80,19,19
14131040001,935,1,20,2,2
10000022001,936,1,40,6,6
12212005001,937,1,20,5,5
10002072001,938,1,20,2,2
14204083001,939,1,20,2,2
12212061001,940,1,20,4,4
11110008001,941,2,20,4,2
11110007001,942,3,20,4,2
14101074001,943,1,20,2,2
10020002001,944,1,60,12,12
11050025001,945,1,20,2,2
14023014001,946,1,20,3,3
14502016001,947,1,40,17,17
14511014001,948,1,20,8,8
11100008001,949,2,20,2,1
11102009001,950,1,20,2,2
10002073001,951,1,80,37,37
10040066001,952,3,100,27,9
14002051001,953,1,20,1,1
14510199001,954,1,20,2,2
11070004001,955,1,20,4,4
11101014001,956,2,20,4,2
14361129001,957,1,20,2,2
14830029001,958,1,20,5,5
11101028001,959,2,20,4,2
11103007001,960,2,20,2,1
14010012001,961,1,20,2,2
14001007001,962,1,20,4,4
14120005001,963,1,20,1,1
14501065001,964,3,60,35,12
12100026001,965,1,40,7,7
14244999001,966,1,20,4,4
14805028001,967,1,40,11,11
14001635001,968,1,20,2,2
10024004001,969,1,80,20,20
14833003001,970,1,20,5,5
14001075001,971,1,20,3,3
14612034001,972,1,20,2,2
14510233001,973,1,20,4,4
14620908001,974,1,20,4,4
10020033001,975,1,80,21,21
10032015001,976,2,60,14,7
10041032001,977,2,60,17,9
10020004001,978,1,60,12,12
10041002001,979,2,100,29,15
14111008001,980,1,20,1,1
10002069001,981,1,20,3,3
15020001001,982,1,80,23,23
10011008001,983,1,20,3,3
14612075001,984,1,20,7,7
14011929001,985,1,20,3,3
14120054001,986,1,20,1,1
30010002001,987,1,20,1,1
14021006001,988,1,20,2,2
14001135001,989,1,20,3,3
10001015001,990,2,40,9,5
15020922001,991,1,80,22,22
14620057001,992,1,20,2,2
14000018001,993,1,20,2,2
10035013001,994,2,60,14,7
14501084001,995,1,40,7,7
10030022001,996,1,60,13,13
10030008001,997,3,100,28,10
14023129001,998,1,20,2,2
12000179001,999,1,20,4,4
10016020001,1000,1,40,8,8
14001018001,1001,1,20,3,3
12201035001,1002,2,60,15,8
12120001001,1003,1,40,7,7
11051006001,1004,1,20,2,2
14613907001,1005,1,20,3,3
14103155001,1006,2,20,1,1
14506070001,1007,1,20,1,1
14023132001,1008,1,20,1,1
10030045001,1009,1,40,9,9
14620021001,1010,1,20,2,2
14121007001,1011,1,20,1,1
15023005001,1012,1,100,25,25
10033003001,1013,1,60,14,14
14100009001,1014,1,20,2,2
14810017001,1015,1,20,1,1
14001008001,1016,1,20,5,5
14504038001,1017,1,60,13,13
12221006001,1018,1,20,1,1
12011168001,1019,2,20,4,2
10035010001,1020,2,80,41,21
31501003001,1021,1,20,6,6
14110056001,1022,1,20,1,1
30011002001,1023,1,20,4,4
10041004001,1024,2,80,20,10
14520067001,1025,1,20,3,3
10040018001,1026,3,60,13,5
10001008001,1027,3,40,9,3
14370002001,1028,1,20,3,3
12010137001,1029,1,20,1,1
14830072001,1030,1,40,8,8
14132157001,1031,1,20,3,3
14220141001,1032,1,20,1,1
10030049001,1033,1,40,7,7
11103094001,1034,3,20,9,3
14502047001,1035,1,60,13,13
14243045001,1036,1,20,2,2
12201069001,1037,3,100,29,10
14021055001,1038,1,20,2,2
31533005001,1039,1,20,2,2
14121119001,1040,1,20,2,2
15023003001,1041,1,80,19,19
15023017001,1042,1,160,48,48
14001003001,1043,1,20,1,1
14120045001,1044,1,20,2,2
14223018001,1045,1,20,1,1
10020015001,1046,1,60,16,16
10021015001,1047,2,80,23,12
14851063001,1048,2,20,3,2
14830045001,1049,1,20,5,5
11021071001,1050,1,20,2,2
31466156001,1051,1,20,1,1
14104086001,1052,1,20,1,1
14011004001,1053,1,20,1,1
14102026001,1054,1,20,3,3
14502020001,1055,1,80,44,44
14001033001,1056,1,20,1,1
14832052001,1057,1,20,4,4
10303002001,1058,1,80,22,22
10021034001,1059,2,60,14,7
10032014001,1060,2,80,18,9
14111038001,1061,1,20,2,2
12201005001,1062,2,80,19,10
14700026001,1063,1,20,1,1
14510123001,1064,1,20,3,3
10041039001,1065,1,40,10,10
14000050001,1066,1,20,1,1
14502080001,1067,1,40,24,24
10000013001,1068,1,120,73,73
14805899001,1069,1,80,23,23
14023149001,1070,1,20,1,1
14104151001,1071,1,20,1,1
14353011001,1072,1,20,5,5
12103027001,1073,1,40,23,23
12201898001,1074,3,80,43,15
14612088001,1075,1,20,3,3
31567031001,1076,1,20,10,10
14242133001,1077,1,20,2,2
11100001001,1078,2,20,2,1
14242131001,1079,1,20,2,2
14204132001,1080,1,20,2,2
14023115001,1081,1,20,1,1
11070007001,1082,1,20,5,5
14020976001,1083,1,20,2,2
14010199001,1084,1,20,1,1
65106030001,1085,1,20,1,1
14000061001,1086,1,20,1,1
14121006001,1087,1,20,4,4
10000027001,1088,2,40,10,5
14204086001,1089,1,20,2,2
14312999001,1090,1,20,1,1
14133905001,1091,1,20,2,2
14244053001,1092,1,20,3,3
14506066001,1093,1,20,2,2
14001145001,1094,1,20,7,7
14244028001,1095,1,20,2,2
14200087001,1096,1,20,1,1
12212035001,1097,1,20,1,1
14243044001,1098,1,20,2,2
14121004001,1099,1,20,3,3
12011412001,1100,1,20,3,3
14506049001,1101,1,20,2,2
14014013001,1102,1,20,7,7
14620999001,1103,1,20,2,2
10040027001,1104,3,140,40,14
12010234001,1105,1,20,1,1
14506099001,1106,1,20,2,2
14230432001,1107,1,20,2,2
14243046001,1108,1,20,2,2
12201049001,1109,3,80,22,8
10031012001,1110,1,40,10,10
14830026001,1111,1,20,4,4
14370003001,1112,1,20,3,3
11050012001,1113,1,20,2,2
14506100001,1114,1,40,23,23
14010029001,1115,1,20,1,1
14506142001,1116,1,20,4,4
10041006001,1117,2,60,15,8
14522051001,1118,1,20,2,2
14110024001,1119,1,20,1,1
14633900001,1120,1,20,6,6
14022012001,1121,1,20,1,1
14111031001,1122,1,20,1,1
14851007001,1123,2,20,5,3
10001043001,1124,2,40,11,6
14201021001,1125,1,20,2,2
14010062001,1126,1,20,3,3
14102115001,1127,1,20,1,1
14243042001,1128,1,20,2,2
15024014001,1129,1,60,16,16
14001104001,1130,1,20,1,1
12123086001,1131,1,20,4,4
12200017001,1132,2,60,14,7
14361026001,1133,1,20,1,1
14243043001,1134,1,20,1,1
14102182001,1135,1,20,1,1
14505008001,1136,1,40,21,21
14822063001,1137,1,40,11,11
10040002001,1138,2,100,24,12
14023034001,1139,1,20,1,1
14001073001,1140,1,20,1,1
14360022001,1141,1,20,2,2
10020020001,1142,1,40,11,11
14111029001,1143,1,20,1,1
14841001001,1144,1,40,23,23
14831008001,1145,1,20,5,5
14204065001,1146,1,20,2,2
14010055001,1147,1,20,2,2
14311135001,1148,2,20,2,1
14220002001,1149,1,20,1,1
14002013001,1150,1,20,1,1
10021010001,1151,1,60,12,12
14103057001,1152,1,20,2,2
14616001001,1153,1,20,7,7
14022086001,1154,1,20,1,1
12105009001,1155,1,20,2,2
10022011001,1156,1,20,3,3
14501002001,1157,1,40,9,9
14601031001,1158,1,20,2,2
12221003001,1159,1,20,7,7
12001049001,1160,1,20,1,1
14111025001,1161,1,20,1,1
14023307001,1162,1,20,5,5
10030005001,1163,2,20,5,3
14130013001,1164,1,20,2,2
14204131001,1165,1,20,12,12
14610004001,1166,1,20,3,3
12123077001,1167,1,20,2,2
14011027001,1168,1,20,1,1
11101055001,1169,1,20,2,2
14240005001,1170,1,20,2,2
14361010001,1171,1,20,1,1
10033001001,1172,2,80,20,10
14222070001,1173,1,20,2,2
14506060001,1174,1,20,1,1
14010068001,1175,1,20,1,1
14510098001,1176,1,20,2,2
14620894001,1177,1,20,4,4
14841003001,1178,1,20,1,1
14104090001,1179,1,20,1,1
14615082001,1180,1,20,2,2
14202021001,1181,1,20,1,1
14222042001,1182,1,20,1,1
14832054001,1183,1,20,5,5
14503048001,1184,1,20,1,1
14315016001,1185,1,20,2,2
11103317001,1186,2,20,11,6
11071898001,1187,1,20,2,2
10041034001,1188,1,40,11,11
12122052001,1189,1,20,3,3
14822049001,1190,1,20,2,2
14242151001,1191,1,20,1,1
14610001001,1192,1,20,10,10
14315017001,1193,1,20,2,2
14500012001,1194,1,20,6,6
14303933001,1195,1,20,1,1
14830073001,1196,1,40,9,9
10040048001,1197,4,80,62,16
14223080001,1198,1,20,2,2
14510127001,1199,1,20,4,4
12011075001,1200,1,20,1,1
14223176001,1201,1,20,4,4
10015008001,1202,1,20,3,3
14633935001,1203,1,20,2,2
14506005001,1204,1,20,4,4
31567018001,1205,1,20,10,10
14112038001,1206,1,20,1,1
14502003001,1207,1,40,10,10
10012907001,1208,1,60,12,12
11111019001,1209,1,20,2,2
14522050001,1210,1,20,2,2
31500015001,1211,1,20,6,6
14506143001,1212,1,20,10,10
14023126001,1213,1,20,9,9
14503024001,1214,1,20,2,2
14616054001,1215,1,20,1,1
14505911001,1216,2,40,11,6
12103008001,1217,1,20,1,1
14522049001,1218,1,20,3,3
14601030001,1219,1,20,1,1
10040009001,1220,3,40,8,3
14303048001,1221,1,20,1,1
14851072001,1222,2,20,2,1
14600011001,1223,1,20,1,1
14510101001,1224,1,20,1,1
10041003001,1225,2,60,12,6
14361082001,1226,1,20,1,1
14013002001,1227,1,20,1,1
14010194001,1228,1,20,1,1
10030030001,1229,1,20,6,6
14506159001,1230,1,20,1,1
14131011001,1231,1,20,1,1
10016014001,1232,2,140,104,52
11103098001,1233,2,20,2,1
10023027001,1234,1,20,1,1
30001907001,1235,1,20,1,1
14330011001,1236,1,20,1,1
14840022001,1237,1,40,26,26
14506008001,1238,1,40,14,14
31567052001,1239,1,20,1,1
14001028001,1240,1,20,1,1
14204021001,1241,1,20,2,2
14506887001,1242,1,20,4,4
12106001001,1243,1,40,6,6
14833052001,1244,1,20,4,4
14631018001,1245,1,20,3,3
14833013001,1246,1,20,3,3
12011113001,1247,1,20,1,1
14633039001,1248,1,20,3,3
14220140001,1249,1,20,2,2
11103051001,1250,1,20,3,3
14132071001,1251,1,20,2,2
14620114001,1252,1,20,2,2
14505048001,1253,1,60,15,15
14630022001,1254,1,20,4,4
11050076001,1255,1,20,4,4
10002942001,1256,1,60,12,12
14501052001,1257,1,40,11,11
14244933001,1258,1,20,1,1
14505059001,1259,1,80,50,50
14505148001,1260,1,20,3,3
14203083001,1261,1,20,1,1
14303934001,1262,1,20,1,1
14331028001,1263,1,20,1,1
14104016001,1264,1,20,1,1
14224003001,1265,1,20,3,3
15021060001,1266,1,40,10,10
11110085001,1267,1,20,2,2
11074015001,1268,1,20,2,2
14204055001,1269,1,20,1,1
11103096001,1270,2,20,2,1
14311043001,1271,1,20,3,3
14226149001,1272,1,20,4,4
14613009001,1273,1,20,2,2
14226009001,1274,1,20,4,4
15022009001,1275,1,40,7,7
14110019001,1276,1,20,1,1
10033026001,1277,2,20,5,3
14132116001,1278,1,20,1,1
10032001001,1279,2,40,12,6
11022051001,1280,1,20,3,3
15022015001,1281,1,40,9,9
30052113001,1282,1,20,6,6
14022041001,1283,1,20,1,1
11073902001,1284,1,20,1,1
14811004001,1285,1,20,3,3
14210077001,1286,1,20,1,1
14804014001,1287,1,20,1,1
10034016001,1288,2,40,9,5
14001019001,1289,1,20,1,1
14511011001,1290,1,20,1,1
10011021001,1291,1,60,37,37
14226007001,1292,1,20,1,1
14510265001,1293,1,20,1,1
14311022001,1294,1,20,2,2
11050040002,1295,1,20,1,1
14244050001,1296,1,20,1,1
15023004001,1297,1,100,64,64
14833020001,1298,1,40,7,7
14121112001,1299,1,20,1,1
14000015001,1300,1,20,4,4
14203032001,1301,1,20,3,3
14203062001,1302,1,20,1,1
14002003001,1303,1,20,4,4
14510148001,1304,1,20,1,1
14010289001,1305,1,20,1,1
14330019001,1306,1,20,5,5
14111004001,1307,1,20,1,1
10040016001,1308,2,80,60,30
14822112001,1309,1,20,2,2
14200047001,1310,1,20,1,1
10020043001,1311,1,60,29,29
14805056001,1312,1,40,6,6
10002917001,1313,1,20,3,3
10034007001,1314,1,20,4,4
14243040001,1315,1,20,1,1
12201001001,1316,2,80,50,25
14615038001,1317,1,20,4,4
14244027001,1318,1,20,1,1
12122050001,1319,1,20,2,2
14131026001,1320,1,20,1,1
14242009001,1321,1,20,4,4
14204126001,1322,1,20,1,1
12120063001,1323,1,20,9,9
14600898001,1324,1,20,1,1
14851071001,1325,1,20,1,1
14521178001,1326,1,20,1,1
11051013001,1327,1,20,1,1
14022033001,1328,1,20,1,1
10033017001,1329,2,40,29,15
14133028001,1330,1,20,1,1
14833035001,1331,1,20,9,9
11022014001,1332,1,20,5,5
12011277001,1333,1,20,2,2
14213004001,1334,1,20,1,1
14121061001,1335,1,20,1,1
14110003001,1336,1,20,1,1
14833072001,1337,1,20,3,3
11074003001,1338,1,20,2,2
14501899001,1339,1,20,2,2
14311027001,1340,1,20,4,4
12123076001,1341,1,20,10,10
14510159001,1342,1,20,1,1
10041135001,1343,1,20,5,5
12011114001,1344,1,20,2,2
10035003001,1345,2,20,4,2
14121101001,1346,1,20,1,1
14000119001,1347,1,20,3,3
10052035001,1348,1,20,1,1
14506089001,1349,1,20,9,9
12201051001,1350,1,40,9,9
14521181001,1351,1,20,1,1
12102086001,1352,1,20,1,1
11010007001,1353,2,20,7,4
10020036001,1354,1,40,10,10
14243129001,1355,1,20,7,7
12201124001,1356,2,40,10,5
12201896001,1357,1,40,8,8
12200001001,1358,2,20,3,2
14506352001,1359,1,20,12,12
14242037001,1360,1,20,1,1
12201042001,1361,2,60,32,16
14104114001,1362,1,20,1,1
14244898001,1363,1,20,3,3
14811008001,1364,1,20,2,2
14603004001,1365,1,20,4,4
14311058001,1366,1,20,5,5
14023035001,1367,1,20,1,1
15021005001,1368,1,40,7,7
14121075001,1369,1,20,1,1
14001010001,1370,1,20,4,4
14615108001,1371,1,20,2,2
11050033001,1372,1,20,3,3
12212900001,1373,1,20,5,5
14805010001,1374,1,20,5,5
14001062001,1375,1,20,2,2
14121053001,1376,1,20,1,1
14011041001,1377,1,20,1,1
14804016001,1378,1,40,7,7
14506164001,1379,1,20,1,1
14102087001,1380,1,20,1,1
14022093001,1381,1,20,1,1
14506286001,1382,1,20,1,1
10034033001,1383,1,40,8,8
14204162001,1384,1,20,12,12
14013001001,1385,1,20,1,1
14204036001,1386,1,20,12,12
14506109001,1387,1,20,3,3
14000100001,1388,1,20,1,1
11010042001,1389,1,20,1,1
14020960001,1390,1,20,1,1
14200011001,1391,1,20,5,5
31424002001,1392,1,20,5,5
14610011001,1393,2,20,3,2
14603005001,1394,1,20,1,1
14105026001,1395,1,20,3,3
11022007001,1396,1,20,1,1
10100132001,1397,1,40,17,17
14121064001,1398,1,20,1,1
12010041001,1399,1,20,1,1
11111013001,1400,1,20,1,1
14340006001,1401,1,20,1,1
14203004001,1402,1,20,1,1
11110006001,1403,2,20,6,3
14102010001,1404,1,20,1,1
14833066001,1405,1,40,23,23
12020473001,1406,1,20,1,1
14010293001,1407,1,20,1,1
31500014001,1408,1,20,6,6
14010219001,1409,1,20,6,6
12106028001,1410,1,20,1,1
14020030001,1411,1,20,1,1
14111006001,1412,1,20,1,1
14820029001,1413,1,20,1,1
33551902001,1414,2,20,11,6
11111025001,1415,1,20,1,1
14503004001,1416,1,20,3,3
12202002001,1417,2,20,4,2
11050011001,1418,1,20,4,4
14121105001,1419,1,20,1,1
14210120001,1420,1,20,1,1
14242155001,1421,1,20,1,1
14621005001,1422,1,20,5,5
14613908001,1423,1,20,1,1
14132075001,1424,1,20,1,1
14242056001,1425,1,20,1,1
14361036001,1426,1,20,6,6
10010019001,1427,1,40,29,29
14000066001,1428,1,20,3,3
14620110001,1429,1,20,1,1
14615041001,1430,1,20,2,2
14001039001,1431,1,20,5,5
11103095001,1432,2,20,6,3
14223032001,1433,1,20,1,1
14011023001,1434,1,20,1,1
14104148001,1435,1,20,1,1
11040030001,1436,1,20,2,2
14841002001,1437,1,20,10,10
14014026001,1438,1,20,7,7
12020243001,1439,1,20,5,5
14243166001,1440,1,20,1,1
11101029001,1441,1,20,2,2
10020024001,1442,1,40,9,9
10014898001,1443,1,40,24,24
14512007001,1444,1,20,3,3
14613007001,1445,1,20,9,9
14601001001,1446,1,20,4,4
11103114001,1447,1,20,2,2
14833042001,1448,1,20,14,14
14120002001,1449,1,20,1,1
12212015001,1450,1,20,5,5
14600025001,1451,1,20,1,1
12010023002,1452,1,20,5,5
14204044001,1453,1,20,1,1
14001076001,1454,1,20,11,11
11103176001,1455,2,20,4,2
14104060001,1456,1,20,1,1
14112053001,1457,1,20,1,1
11111050001,1458,2,20,5,3
14103106001,1459,1,20,3,3
14508017001,1460,1,20,7,7
14801003001,1461,1,20,1,1
11021041001,1462,1,20,5,5
12201083001,1463,2,40,11,6
10020034001,1464,1,40,8,8
14621045001,1465,1,20,1,1
14001035001,1466,1,20,7,7
12010020001,1467,1,20,2,2
14202017001,1468,1,20,1,1
10020042001,1469,2,60,38,19
12120053001,1470,1,20,15,15
12122013001,1471,1,40,26,26
10010043001,1472,1,40,8,8
14506174001,1473,1,20,16,16
14521166001,1474,1,20,1,1
11032218001,1475,1,20,6,6
11032037001,1476,1,20,2,2
10034046001,1477,2,40,17,9
14202009001,1478,1,20,1,1
14810002001,1479,1,20,3,3
14021091001,1480,1,20,1,1
14021036001,1481,1,20,1,1
14202041001,1482,1,20,4,4
14002027001,1483,1,20,3,3
14601999001,1484,1,20,1,1
14315003001,1485,1,20,1,1
12212910001,1486,1,20,9,9
14505139001,1487,1,20,4,4
12121005001,1488,1,20,2,2
14811006001,1489,1,20,4,4
14830007001,1490,1,20,5,5
12104003001,1491,1,40,12,12
14001086001,1492,1,20,3,3
14244049001,1493,1,20,1,1
14506096001,1494,1,20,3,3
14241030001,1495,1,20,1,1
14601047001,1496,1,20,1,1
11072001001,1497,1,20,10,10
14505003001,1498,1,20,11,11
14000055001,1499,1,20,5,5
14000117001,1500,1,20,3,3
14805006001,1501,1,40,24,24
14204078001,1502,1,20,5,5
11032220001,1503,1,20,2,2
14241031001,1504,1,20,4,4
14204010001,1505,1,60,36,36
14370025001,1506,1,20,2,2
10023106001,1507,1,20,1,1
14010186001,1508,1,20,1,1
12000059001,1509,1,20,3,3
12100011001,1510,1,20,7,7
31420009001,1511,1,20,5,5
14800004001,1512,1,20,1,1
14822008001,1513,1,20,5,5
14615002001,1514,1,20,3,3
14002053001,1515,1,20,1,1
14610008001,1516,1,20,9,9
11032218002,1517,1,20,1,1
14011015001,1518,1,20,1,1
12123019001,1519,1,40,20,20
14506375001,1520,1,20,1,1
14104011001,1521,1,20,1,1
14220078001,1522,1,20,3,3
10030019001,1523,2,60,39,20
14242134001,1524,1,20,1,1
14600021001,1525,1,20,1,1
12122020001,1526,1,20,5,5
14511036001,1527,1,20,2,2
14203048001,1528,1,20,3,3
12011334001,1529,1,20,3,3
10052011001,1530,1,20,5,5
14850034001,1531,2,20,1,1
12121003001,1532,1,20,3,3
14602023001,1533,1,20,1,1
14353005001,1534,1,20,2,2
41300016002,1535,2,20,3,2
14200018001,1536,1,20,1,1
14220005001,1537,1,20,1,1
31567025001,1538,1,20,11,11
14630027001,1539,1,20,6,6
12102008001,1540,1,20,1,1
14613024001,1541,1,20,1,1
12010002001,1542,1,20,1,1
14220071001,1543,1,20,1,1
14506103001,1544,1,20,4,4
10020008001,1545,1,40,6,6
30000056001,1546,1,20,3,3
11100005001,1547,2,20,1,1
11050060001,1548,1,20,1,1
11103369001,1549,1,20,5,5
10021042001,1550,2,60,46,23
12120025001,1551,1,20,3,3
12000060001,1552,1,20,2,2
11103133001,1553,1,20,1,1
12102152001,1554,1,20,1,1
12121034001,1555,1,20,5,5
12121050001,1556,1,20,1,1
14510196001,1557,1,20,4,4
14104162001,1558,1,20,3,3
11103035001,1559,1,20,1,1
12105034001,1560,1,20,3,3
14244045001,1561,1,20,1,1
14200033001,1562,1,20,6,6
14601003001,1563,1,20,9,9
14023501001,1564,3,20,13,5
14506314001,1565,1,20,6,6
14521179001,1566,1,20,1,1
14244929001,1567,1,20,5,5
14010292001,1568,1,20,1,1
14244919001,1569,1,20,4,4
14360026001,1570,1,20,3,3
12100013001,1571,1,20,1,1
14121129001,1572,1,20,1,1
12327057001,1573,1,20,5,5
11042008001,1574,1,20,1,1
14131074001,1575,1,20,5,5
14023012001,1576,1,20,1,1
14121093001,1577,1,20,3,3
31500025002,1578,1,20,1,1
14850093001,1579,2,20,1,1
14632223001,1580,1,20,3,3
10052017001,1581,1,20,5,5
14133027001,1582,1,20,1,1
14133007001,1583,1,20,1,1
11071916001,1584,1,20,4,4
14201013001,1585,1,20,1,1
14312112001,1586,1,20,5,5
14010145001,1587,1,20,4,4
12102080001,1588,1,20,3,3
14613016001,1589,1,20,1,1
12201123001,1590,2,60,35,18
31501903001,1591,1,20,1,1
14222897001,1592,1,20,5,5
10022008001,1593,1,100,78,78
14110163001,1594,1,20,1,1
11110089001,1595,1,20,1,1
14506004001,1596,1,20,1,1
31709974001,1597,1,20,4,4
14010050001,1598,2,60,14,7
11110060001,1599,1,20,2,2
14021109001,1600,1,20,1,1
14506126001,1601,1,20,2,2
12020232001,1602,1,20,3,3
14202013001,1603,1,20,3,3
14506281001,1604,1,20,13,13
11050065002,1605,1,20,1,1
11050046001,1606,1,20,4,4
14833086001,1607,1,20,4,4
15021047001,1608,1,60,50,50
14023044001,1609,1,20,5,5
31568019001,1610,1,20,3,3
14833056001,1611,1,40,24,24
31602045001,1612,1,20,5,5
14001058001,1613,1,20,1,1
10033012001,1614,1,40,28,28
14001084001,1615,1,20,3,3
14611899001,1616,1,20,3,3
14241020001,1617,1,20,1,1
14001085001,1618,1,20,1,1
14616019001,1619,1,20,3,3
14023257001,1620,1,20,4,4
14023212001,1621,1,20,1,1
12010037001,1622,1,40,19,19
31500025001,1623,1,20,4,4
14600030001,1624,1,20,6,6
14502031001,1625,1,20,10,10
10014080001,1626,1,20,4,4
14002021001,1627,1,20,3,3
14021035001,1628,1,20,2,2
14505058001,1629,1,20,6,6
30450023001,1630,1,20,5,5
14104200001,1631,1,20,3,3
12201048001,1632,2,60,12,6
11071001001,1633,1,20,1,1
12122016001,1634,1,20,5,5
14361162001,1635,1,20,7,7
12103030001,1636,1,20,3,3
10010042001,1637,1,40,31,31
14111005001,1638,1,20,4,4
14222053001,1639,1,20,3,3
14361104001,1640,1,20,1,1
14010200001,1641,1,20,1,1
14361128001,1642,1,20,1,1
10020016001,1643,1,40,36,36
14501017001,1644,2,20,17,9
14311231001,1645,1,20,1,1
10014086001,1646,2,60,47,24
14211055001,1647,1,20,3,3
14332008001,1648,1,20,5,5
14616013001,1649,1,20,8,8
14331044001,1650,1,20,1,1
14370054001,1651,1,20,7,7
14203056001,1652,1,20,1,1
14370029001,1653,1,20,3,3
14361007001,1654,1,20,9,9
14361027001,1655,1,20,5,5
14204025001,1656,1,20,4,4
14361065001,1657,1,20,4,4
14361160001,1658,1,20,1,1
10020025001,1659,1,40,30,30
12102142001,1660,1,20,4,4
14242004001,1661,1,20,7,7
14104097001,1662,1,20,5,5
14227005001,1663,1,20,3,3
14131024001,1664,1,20,4,4
14102048001,1665,1,20,3,3
14512899001,1666,1,20,3,3
11050019002,1667,1,20,4,4
11061023001,1668,1,20,3,3
14833034001,1669,1,20,6,6
14242149001,1670,1,20,3,3
10030017001,1671,2,40,24,12
12120038001,1672,1,20,14,14
14110053001,1673,1,20,4,4
14243061001,1674,1,20,1,1
12001080001,1675,1,20,4,4
14810030001,1676,1,20,11,11
31420006001,1677,1,20,5,5
14833060001,1678,1,20,3,3
14210051001,1679,1,20,5,5
14222019001,1680,1,20,1,1
10040050001,1681,2,40,34,17
14611020001,1682,1,20,3,3
14223178001,1683,1,20,3,3
14222087001,1684,1,20,3,3
12011085001,1685,1,20,5,5
14370072001,1686,1,20,6,6
14240017001,1687,1,20,5,5
14503010001,1688,1,60,40,40
14832057001,1689,1,20,11,11
12000317001,1690,1,20,3,3
12011067001,1691,1,20,1,1
12011254001,1692,1,20,4,4
14244056001,1693,1,20,3,3
14820023001,1694,1,20,6,6
11040039001,1695,1,20,3,3
14361112001,1696,1,20,6,6
11062025001,1697,1,20,4,4
31532100001,1698,1,20,4,4
14110051001,1699,1,20,1,1
10024014001,1700,1,40,25,25
14700078001,1701,1,20,1,1
14510118001,1702,1,20,3,3
12210005001,1703,1,20,13,13
11071902001,1704,1,20,5,5
14510068001,1705,1,20,3,3
10041008001,1706,1,40,33,33
14620051001,1707,1,20,3,3
14509016001,1708,1,20,4,4
12101004001,1709,1,20,6,6
14615101001,1710,1,20,7,7
14509036001,1711,1,20,3,3
10014029001,1712,1,40,37,37
10014074001,1713,1,40,9,9
14022107001,1714,1,20,3,3
14620903001,1715,1,20,3,3
11101036001,1716,1,20,1,1
14021015001,1717,1,20,4,4
14010151001,1718,1,20,6,6
14000051001,1719,1,20,5,5
14610010001,1720,1,20,10,10
41301008001,1721,2,20,3,2
12121023001,1722,1,20,3,3
14020977001,1723,1,20,3,3
11104005002,1724,1,20,1,1
14501938001,1725,1,20,8,8
14330018001,1726,1,20,4,4
14120044001,1727,1,20,3,3
12011056001,1728,1,20,6,6
11032027001,1729,1,20,2,2
14011043001,1730,1,20,4,4
14621038001,1731,1,20,5,5
11050031001,1732,1,20,3,3
12123075001,1733,1,20,5,5
14002038001,1734,1,20,3,3
14223023001,1735,1,20,4,4
14110002001,1736,1,20,3,3
14110010001,1737,1,20,4,4
14242036001,1738,1,20,3,3
12010080001,1739,1,20,17,17
11050029001,1740,1,20,3,3
14521180001,1741,1,20,1,1
14000220001,1742,1,20,4,4
11070029001,1743,1,20,4,4
14022020001,1744,1,20,1,1
41300016001,1745,2,20,3,2
14506190001,1746,1,20,4,4
14202023001,1747,1,20,3,3
14361041001,1748,1,20,1,1
14200091001,1749,1,20,3,3
14833075001,1750,1,20,13,13
11070045001,1751,1,20,2,2
14200046001,1752,1,20,3,3
11041027001,1753,1,20,1,1
14020937001,1754,1,20,3,3
10034012001,1755,1,40,19,19
12011400001,1756,1,20,5,5
12000011001,1757,1,20,1,1
14244011001,1758,1,20,3,3
11103058001,1759,1,20,7,7
14010102001,1760,1,20,5,5
14332016001,1761,1,20,1,1
10030021001,1762,1,40,35,35
14616017001,1763,1,20,3,3
12106097001,1764,1,20,3,3
12120093001,1765,1,20,5,5
14102067001,1766,1,20,4,4
11103076001,1767,1,20,2,2
14102008001,1768,1,20,1,1
14102007001,1769,1,20,4,4
14832056001,1770,1,20,10,10
14300008001,1771,1,20,3,3
12123897001,1772,1,20,7,7
14241004001,1773,1,20,3,3
14521159001,1774,1,20,6,6
12123085001,1775,1,20,4,4
14244026001,1776,1,20,3,3
14023502001,1777,2,20,5,3
31500022004,1778,1,20,3,3
12122003001,1779,1,20,6,6
10000001001,1780,1,20,18,18
12010059001,1781,1,20,12,12
14500081001,1782,1,20,8,8
14203080001,1783,1,20,3,3
12020344001,1784,1,20,6,6
14506225001,1785,1,20,8,8
14361044001,1786,1,20,4,4
14200049001,1787,1,20,5,5
14200012001,1788,1,20,5,5
14620084001,1789,1,20,7,7
14001029001,1790,1,20,3,3
14332014001,1791,1,20,3,3
14506044001,1792,1,20,3,3
12212069001,1793,2,20,14,7
12100027001,1794,1,20,10,10
30045077001,1795,1,20,7,7
12102106001,1796,1,20,4,4
11051044001,1797,1,20,3,3
10020019001,1798,1,40,22,22
10034023001,1799,1,40,37,37
12201030001,1800,2,60,41,21
14311020001,1801,1,20,5,5
10014126001,1802,1,60,38,38
14105008001,1803,1,20,8,8
10014117001,1804,1,40,26,26
14110011001,1805,1,20,4,4
