pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,item_weight,total_item_weight,slot_sequence,item_pod_inventory_level,item_warehouse_inventory_level,cumulative_pod_weight
40,3,14,5,237,0,0,0,10,10,99999,1,0,0.454,4.54,814,0.5,0.4,303.308
40,3,15,5,1052,0,0,0,20,20,99999,1,0,0.256,5.12,815,0.6,0.5,308.428
40,3,16,5,4,0,0,0,96,96,99999,1,0,0.417,40.032,816,0.4,0.3,348.46
40,3,17,5,272,0,0,0,12,12,99999,1,0,2.228,26.736,817,0.5,0.4,375.196
40,3,18,5,21,0,0,0,120,120,99999,1,0,0.409,49.08,818,0.4,0.3,424.276
40,3,19,5,689,0,0,0,33,33,99999,1,0,0.2,6.6,819,0.5,0.4,430.876
41,3,0,5,1012,0,0,0,20,20,99999,0,0,0.437,8.74,820,0.6,0.5,8.74
41,3,1,5,703,0,0,0,96,96,99999,0,0,0.42,40.32,821,0.5,0.4,49.06
41,3,2,5,659,0,0,0,48,48,99999,0,0,0.553,26.544,822,0.5,0.4,75.604
41,3,3,5,130,0,0,0,120,120,99999,0,0,0.282,33.84,823,0.4,0.3,109.444
41,3,4,5,715,0,0,0,96,96,99999,0,0,0.41,39.36,824,0.5,0.4,148.804
41,3,5,5,501,0,0,0,4,4,99999,0,0,6.35,25.4,825,0.5,0.4,174.204
41,3,6,5,40,0,0,0,24,24,99999,0,0,0.134,3.216,826,0.4,0.3,177.42
41,3,7,5,885,0,0,0,5,5,99999,0,0,0.73,3.65,827,0.6,0.5,181.07
41,3,8,5,493,0,0,0,36,36,99999,0,0,1.008,36.288,828,0.5,0.4,217.358
41,3,9,5,139,0,0,0,24,24,99999,0,0,1.608,38.592,829,0.4,0.3,255.95
41,3,10,5,118,0,0,0,48,48,99999,1,0,0.623,29.904,830,0.4,0.3,285.854
41,3,11,5,1778,0,0,0,48,48,99999,1,0,0.587,28.176,831,0.6,0.5,314.03
41,3,12,5,57,0,0,0,144,144,99999,1,0,0.291,41.904,832,0.4,0.3,355.934
41,3,13,5,865,0,0,0,12,12,99999,1,0,1.037,12.444,833,0.6,0.5,368.378
41,3,14,5,1134,0,0,0,13,13,99999,1,0,2.0,26.0,834,0.6,0.5,394.378
41,3,15,5,178,0,0,0,96,96,99999,1,0,0.38,36.48,835,0.4,0.3,430.858
41,3,16,5,1376,0,0,0,4,4,99999,1,0,4.475,17.9,836,0.6,0.5,448.758
41,3,17,5,1848,0,0,0,192,192,99999,1,0,0.021,4.032,837,0.6,0.5,452.79
41,3,18,5,849,0,0,0,6,6,99999,1,0,1.048,6.288,838,0.6,0.5,459.078
41,3,19,5,422,0,0,0,24,24,99999,1,0,0.291,6.984,839,0.5,0.4,466.062
42,3,0,5,204,0,0,0,39,39,99999,0,0,1.0,39.0,840,0.4,0.3,39.0
42,3,1,5,1279,0,0,0,24,24,99999,0,0,0.169,4.056,841,0.6,0.5,43.056
42,3,2,5,579,0,0,0,48,48,99999,0,0,0.628,30.144,842,0.5,0.4,73.2
42,3,3,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,843,0.4,0.3,76.2
42,3,4,5,281,0,0,0,1,1,99999,0,0,15.0,15.0,844,0.5,0.4,91.2
42,3,5,5,157,0,0,0,10,10,99999,0,0,1.0,10.0,845,0.4,0.3,101.2
42,3,6,5,200,0,0,0,38,38,99999,0,0,0.2,7.6,846,0.4,0.3,108.8
42,3,7,5,149,0,0,0,144,144,99999,0,0,0.328,47.232,847,0.4,0.3,156.032
42,3,8,5,322,0,0,0,10,10,99999,0,0,0.589,5.89,848,0.5,0.4,161.922
42,3,9,5,350,0,0,0,4,4,99999,0,0,1.0,4.0,849,0.5,0.4,165.922
42,3,10,5,1952,0,0,0,1020,1020,99999,1,0,0.025,25.5,850,0.6,0.5,191.422
42,3,11,5,489,0,0,0,12,12,99999,1,0,1.667,20.004,851,0.5,0.4,211.426
42,3,12,5,412,0,0,0,90,90,99999,1,0,0.115,10.35,852,0.5,0.4,221.776
42,3,13,5,834,0,0,0,6,6,99999,1,0,0.425,2.55,853,0.6,0.5,224.326
42,3,14,5,89,0,0,0,168,168,99999,1,0,0.275,46.2,854,0.4,0.3,270.526
42,3,15,5,267,0,0,0,8,8,99999,1,0,0.42,3.36,855,0.5,0.4,273.886
42,3,16,5,1202,0,0,0,24,24,99999,1,0,0.335,8.04,856,0.6,0.5,281.926
42,3,17,5,454,0,0,0,12,12,99999,1,0,2.223,26.676,857,0.5,0.4,308.602
42,3,18,5,706,0,0,0,12,12,99999,1,0,1.55,18.6,858,0.5,0.4,327.202
42,3,19,5,120,0,0,0,48,48,99999,1,0,0.64,30.72,859,0.4,0.3,357.922
43,3,0,5,372,0,0,0,3,3,99999,0,0,0.88,2.64,860,0.5,0.4,2.64
43,3,1,5,206,0,0,0,96,96,99999,0,0,0.354,33.984,861,0.4,0.3,36.624
43,3,2,5,1992,0,0,0,120,120,99999,0,0,0.242,29.04,862,0.6,0.5,65.664
43,3,3,5,88,0,0,0,192,192,99999,0,0,0.276,52.992,863,0.4,0.3,118.656
43,3,4,5,46,0,0,0,24,24,99999,0,0,0.102,2.448,864,0.4,0.3,121.104
43,3,5,5,28,0,0,0,48,48,99999,0,0,0.62,29.76,865,0.4,0.3,150.864
43,3,6,5,0,0,0,0,0,0,99999,0,0,0.0,0.0,866,,,150.864
43,3,7,5,1403,0,0,0,96,96,99999,0,0,0.333,31.968,867,0.6,0.5,182.832
43,3,8,5,1490,0,0,0,20,20,99999,0,0,0.297,5.94,868,0.6,0.5,188.772
43,3,9,5,231,0,0,0,10,10,99999,0,0,0.333,3.33,869,0.5,0.4,192.102
43,3,10,5,934,0,0,0,8,8,99999,1,0,3.092,24.736,870,0.6,0.5,216.838
43,3,11,5,223,0,0,0,48,48,99999,1,0,0.655,31.44,871,0.4,0.3,248.278
43,3,12,5,306,0,0,0,24,24,99999,1,0,0.59,14.16,872,0.5,0.4,262.438
43,3,13,5,0,0,0,0,0,0,99999,1,0,0.0,0.0,873,,,262.438
43,3,14,5,1,0,0,0,24,24,99999,1,0,0.125,3.0,874,0.4,0.3,265.438
43,3,15,5,1979,0,0,0,36,36,99999,1,0,0.653,23.508,875,0.6,0.5,288.946
43,3,16,5,0,0,0,0,0,0,99999,1,0,0.0,0.0,876,,,288.946
43,3,17,5,198,0,0,0,24,24,99999,1,0,0.27,6.48,877,0.4,0.3,295.426
43,3,18,5,0,0,0,0,0,0,99999,1,0,0.0,0.0,878,,,295.426
43,3,19,5,287,0,0,0,7,7,99999,1,0,0.439,3.073,879,0.5,0.4,298.499
44,3,0,5,1233,0,0,0,24,24,99999,0,0,0.097,2.328,880,0.6,0.5,2.328
44,3,1,5,1898,0,0,0,960,960,99999,0,0,0.042,40.32,881,0.6,0.5,42.648
44,3,2,5,1121,0,0,0,12,12,99999,0,0,0.432,5.184,882,0.6,0.5,47.832
44,3,3,5,159,0,0,0,10,10,99999,0,0,1.0,10.0,883,0.4,0.3,57.832
44,3,4,5,54,0,0,0,24,24,99999,0,0,0.176,4.224,884,0.4,0.3,62.056
44,3,5,5,955,0,0,0,3,3,99999,0,0,0.84,2.52,885,0.6,0.5,64.576
44,3,6,5,156,0,0,0,10,10,99999,0,0,1.0,10.0,886,0.4,0.3,74.576
44,3,7,5,5,0,0,0,96,96,99999,0,0,0.45,43.2,887,0.4,0.3,117.776
44,3,8,5,553,0,0,0,24,24,99999,0,0,1.333,31.992,888,0.5,0.4,149.768
44,3,9,5,472,0,0,0,16,16,99999,0,0,2.206,35.296,889,0.5,0.4,185.064
44,3,10,5,157,0,0,0,10,10,99999,1,0,1.0,10.0,890,0.4,0.3,195.064
44,3,11,5,505,0,0,0,4,4,99999,1,0,1.0,4.0,891,0.5,0.4,199.064
44,3,12,5,645,0,0,0,48,48,99999,1,0,0.593,28.464,892,0.5,0.4,227.528
44,3,13,5,208,0,0,0,37,37,99999,1,0,0.2,7.4,893,0.4,0.3,234.928
44,3,14,5,929,0,0,0,24,24,99999,1,0,0.077,1.848,894,0.6,0.5,236.776
44,3,15,5,8,0,0,0,90,90,99999,1,0,0.118,10.62,895,0.4,0.3,247.396
44,3,16,5,66,0,0,0,48,48,99999,1,0,0.668,32.064,896,0.4,0.3,279.46
44,3,17,5,448,0,0,0,12,12,99999,1,0,0.269,3.228,897,0.5,0.4,282.688
44,3,18,5,48,0,0,0,36,36,99999,1,0,0.15,5.4,898,0.4,0.3,288.088
44,3,19,5,1345,0,0,0,48,48,99999,1,0,0.132,6.336,899,0.6,0.5,294.424
45,3,0,5,938,0,0,0,6,6,99999,0,0,0.428,2.568,900,0.6,0.5,2.568
45,3,1,5,56,0,0,0,48,48,99999,0,0,0.624,29.952,901,0.4,0.3,32.52
45,3,2,5,156,0,0,0,10,10,99999,0,0,1.0,10.0,902,0.4,0.3,42.52
45,3,3,5,246,0,0,0,10,10,99999,0,0,0.7,7.0,903,0.5,0.4,49.52
45,3,4,5,1914,0,0,0,12,12,99999,0,0,1.533,18.396,904,0.6,0.5,67.916
45,3,5,5,316,0,0,0,8,8,99999,0,0,0.491,3.928,905,0.5,0.4,71.844
45,3,6,5,9,0,0,0,120,120,99999,0,0,0.282,33.84,906,0.4,0.3,105.684
45,3,7,5,98,0,0,0,12,12,99999,0,0,0.268,3.216,907,0.4,0.3,108.9
45,3,8,5,1084,0,0,0,90,90,99999,0,0,0.065,5.85,908,0.6,0.5,114.75
45,3,9,5,891,0,0,0,4,4,99999,0,0,4.225,16.9,909,0.6,0.5,131.65
45,3,10,5,16,0,0,0,144,144,99999,1,0,0.267,38.448,910,0.4,0.3,170.098
45,3,11,5,3,0,0,0,144,144,99999,1,0,0.324,46.656,911,0.4,0.3,216.754
45,3,12,5,826,0,0,0,6,6,99999,1,0,0.8,4.8,912,0.6,0.5,221.554
45,3,13,5,452,0,0,0,168,168,99999,1,0,0.229,38.472,913,0.5,0.4,260.026
45,3,14,5,1947,0,0,0,3,3,99999,1,0,0.2,0.6,914,0.6,0.5,260.626
45,3,15,5,846,0,0,0,12,12,99999,1,0,2.3,27.6,915,0.6,0.5,288.226
45,3,16,5,5,0,0,0,96,96,99999,1,0,0.45,43.2,916,0.4,0.3,331.426
45,3,17,5,342,0,0,0,10,10,99999,1,0,0.48,4.8,917,0.5,0.4,336.226
45,3,18,5,489,0,0,0,12,12,99999,1,0,1.667,20.004,918,0.5,0.4,356.23
45,3,19,5,26,0,0,0,12,12,99999,1,0,2.218,26.616,919,0.4,0.3,382.846
46,3,0,5,1333,0,0,0,13,13,99999,0,0,9.0,117.0,920,0.6,0.5,117.0
46,3,1,5,1310,0,0,0,32,32,99999,0,0,0.186,5.952,921,0.6,0.5,122.952
46,3,2,5,336,0,0,0,48,48,99999,0,0,1.016,48.768,922,0.5,0.4,171.72
46,3,3,5,345,0,0,0,6,6,99999,0,0,6.195,37.17,923,0.5,0.4,208.89
46,3,4,5,851,0,0,0,60,60,99999,0,0,0.268,16.08,924,0.6,0.5,224.97
46,3,5,5,1173,0,0,0,3,3,99999,0,0,0.26,0.78,925,0.6,0.5,225.75
46,3,6,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,926,0.4,0.3,228.75
46,3,7,5,137,0,0,0,168,168,99999,0,0,0.271,45.528,927,0.4,0.3,274.278
46,3,8,5,582,0,0,0,4,4,99999,0,0,1.0,4.0,928,0.5,0.4,278.278
46,3,9,5,18,0,0,0,48,48,99999,0,0,0.125,6.0,929,0.4,0.3,284.278
46,3,10,5,1224,0,0,0,108,108,99999,1,0,0.333,35.964,930,0.6,0.5,320.242
46,3,11,5,302,0,0,0,6,6,99999,1,0,0.227,1.362,931,0.5,0.4,321.604
46,3,12,5,1792,0,0,0,34,34,99999,1,0,0.4,13.6,932,0.6,0.5,335.204
46,3,13,5,952,0,0,0,12,12,99999,1,0,0.416,4.992,933,0.6,0.5,340.196
46,3,14,5,122,0,0,0,48,48,99999,1,0,0.621,29.808,934,0.4,0.3,370.004
46,3,15,5,34,0,0,0,48,48,99999,1,0,0.622,29.856,935,0.4,0.3,399.86
46,3,16,5,149,0,0,0,144,144,99999,1,0,0.328,47.232,936,0.4,0.3,447.092
46,3,17,5,159,0,0,0,10,10,99999,1,0,1.0,10.0,937,0.4,0.3,457.092
46,3,18,5,1759,0,0,0,60,60,99999,1,0,0.12,7.2,938,0.6,0.5,464.292
46,3,19,5,163,0,0,0,216,216,99999,1,0,0.217,46.872,939,0.4,0.3,511.164
47,3,0,5,1634,0,0,0,3,3,99999,0,0,0.2,0.6,940,0.6,0.5,0.6
47,3,1,5,423,0,0,0,13,13,99999,0,0,6.0,78.0,941,0.5,0.4,78.6
47,3,2,5,795,0,0,0,12,12,99999,0,0,0.372,4.464,942,0.6,0.5,83.064
47,3,3,5,537,0,0,0,12,12,99999,0,0,1.533,18.396,943,0.5,0.4,101.46
47,3,4,5,1727,0,0,0,192,192,99999,0,0,0.226,43.392,944,0.6,0.5,144.852
47,3,5,5,157,0,0,0,10,10,99999,0,0,1.0,10.0,945,0.4,0.3,154.852
47,3,6,5,198,0,0,0,24,24,99999,0,0,0.27,6.48,946,0.4,0.3,161.332
47,3,7,5,92,0,0,0,40,40,99999,0,0,0.2,8.0,947,0.4,0.3,169.332
47,3,8,5,449,0,0,0,6,6,99999,0,0,2.168,13.008,948,0.5,0.4,182.34
47,3,9,5,227,0,0,0,40,40,99999,0,0,0.8,32.0,949,0.4,0.3,214.34
47,3,10,5,322,0,0,0,10,10,99999,1,0,0.589,5.89,950,0.5,0.4,220.23
47,3,11,5,67,0,0,0,192,192,99999,1,0,0.275,52.8,951,0.4,0.3,273.03
47,3,12,5,160,0,0,0,216,216,99999,1,0,0.219,47.304,952,0.4,0.3,320.334
47,3,13,5,811,0,0,0,2,2,99999,1,0,7.21,14.42,953,0.6,0.5,334.754
47,3,14,5,553,0,0,0,24,24,99999,1,0,1.333,31.992,954,0.5,0.4,366.746
47,3,15,5,9,0,0,0,120,120,99999,1,0,0.282,33.84,955,0.4,0.3,400.586
47,3,16,5,103,0,0,0,144,144,99999,1,0,0.241,34.704,956,0.4,0.3,435.29
47,3,17,5,2,0,0,0,12,12,99999,1,0,0.405,4.86,957,0.4,0.3,440.15
47,3,18,5,237,0,0,0,10,10,99999,1,0,0.454,4.54,958,0.5,0.4,444.69
47,3,19,5,407,0,0,0,72,72,99999,1,0,0.125,9.0,959,0.5,0.4,453.69
48,3,0,5,205,0,0,0,16,16,99999,0,0,2.125,34.0,960,0.4,0.3,34.0
48,3,1,5,100,0,0,0,48,48,99999,0,0,0.645,30.96,961,0.4,0.3,64.96
48,3,2,5,850,0,0,0,12,12,99999,0,0,2.37,28.44,962,0.6,0.5,93.4
48,3,3,5,227,0,0,0,40,40,99999,0,0,0.8,32.0,963,0.4,0.3,125.4
48,3,4,5,42,0,0,0,24,24,99999,0,0,0.117,2.808,964,0.4,0.3,128.208
48,3,5,5,79,0,0,0,24,24,99999,0,0,0.208,4.992,965,0.4,0.3,133.2
48,3,6,5,239,0,0,0,10,10,99999,0,0,0.365,3.65,966,0.5,0.4,136.85
48,3,7,5,734,0,0,0,144,144,99999,0,0,0.364,52.416,967,0.5,0.4,189.266
48,3,8,5,66,0,0,0,48,48,99999,0,0,0.668,32.064,968,0.4,0.3,221.33
48,3,9,5,556,0,0,0,48,48,99999,0,0,0.57,27.36,969,0.5,0.4,248.69
48,3,10,5,94,0,0,0,48,48,99999,1,0,0.633,30.384,970,0.4,0.3,279.074
48,3,11,5,157,0,0,0,10,10,99999,1,0,1.0,10.0,971,0.4,0.3,289.074
48,3,12,5,40,0,0,0,24,24,99999,1,0,0.134,3.216,972,0.4,0.3,292.29
48,3,13,5,824,0,0,0,10,10,99999,1,0,0.435,4.35,973,0.6,0.5,296.64
48,3,14,5,632,0,0,0,264,264,99999,1,0,0.182,48.048,974,0.5,0.4,344.688
48,3,15,5,9,0,0,0,120,120,99999,1,0,0.282,33.84,975,0.4,0.3,378.528
48,3,16,5,281,0,0,0,1,1,99999,1,0,15.0,15.0,976,0.5,0.4,393.528
48,3,17,5,58,0,0,0,120,120,99999,1,0,0.283,33.96,977,0.4,0.3,427.488
48,3,18,5,457,0,0,0,12,12,99999,1,0,2.188,26.256,978,0.5,0.4,453.744
48,3,19,5,19,0,0,0,24,24,99999,1,0,0.125,3.0,979,0.4,0.3,456.744
49,3,0,5,889,0,0,0,6,6,99999,0,0,2.803,16.818,980,0.6,0.5,16.818
49,3,1,5,1615,0,0,0,30,30,99999,0,0,0.365,10.95,981,0.6,0.5,27.768
49,3,2,5,1782,0,0,0,120,120,99999,0,0,0.084,10.08,982,0.6,0.5,37.848
49,3,3,5,1445,0,0,0,1,1,99999,0,0,4.4,4.4,983,0.6,0.5,42.248
49,3,4,5,84,0,0,0,48,48,99999,0,0,0.716,34.368,984,0.4,0.3,76.616
49,3,5,5,52,0,0,0,24,24,99999,0,0,0.15,3.6,985,0.4,0.3,80.216
49,3,6,5,1552,0,0,0,73,73,99999,0,0,0.04,2.92,986,0.6,0.5,83.136
49,3,7,5,1358,0,0,0,20,20,99999,0,0,0.19,3.8,987,0.6,0.5,86.936
49,3,8,5,156,0,0,0,10,10,99999,0,0,1.0,10.0,988,0.4,0.3,96.936
49,3,9,5,236,0,0,0,40,40,99999,0,0,0.152,6.08,989,0.5,0.4,103.016
49,3,10,5,26,0,0,0,12,12,99999,1,0,2.218,26.616,990,0.4,0.3,129.632
49,3,11,5,21,0,0,0,120,120,99999,1,0,0.409,49.08,991,0.4,0.3,178.712
49,3,12,5,1124,0,0,0,20,20,99999,1,0,0.424,8.48,992,0.6,0.5,187.192
49,3,13,5,1660,0,0,0,118,118,99999,1,0,0.05,5.9,993,0.6,0.5,193.092
49,3,14,5,1135,0,0,0,6,6,99999,1,0,2.833,16.998,994,0.6,0.5,210.09
49,3,15,5,1913,0,0,0,96,96,99999,1,0,0.414,39.744,995,0.6,0.5,249.834
49,3,16,5,1870,0,0,0,16,16,99999,1,0,2.192,35.072,996,0.6,0.5,284.906
49,3,17,5,831,0,0,0,12,12,99999,1,0,0.286,3.432,997,0.6,0.5,288.338
49,3,18,5,1592,0,0,0,30,30,99999,1,0,0.504,15.12,998,0.6,0.5,303.458
49,3,19,5,157,0,0,0,10,10,99999,1,0,1.0,10.0,999,0.4,0.3,313.458
50,3,0,5,152,0,0,0,12,12,99999,0,0,2.172,26.064,1000,0.4,0.3,26.064
50,3,1,5,98,0,0,0,12,12,99999,0,0,0.268,3.216,1001,0.4,0.3,29.28
50,3,2,5,1937,0,0,0,48,48,99999,0,0,0.599,28.752,1002,0.6,0.5,58.032
50,3,3,5,1625,0,0,0,48,48,99999,0,0,0.108,5.184,1003,0.6,0.5,63.216
50,3,4,5,926,0,0,0,12,12,99999,0,0,0.533,6.396,1004,0.6,0.5,69.612
50,3,5,5,147,0,0,0,10,10,99999,0,0,1.0,10.0,1005,0.4,0.3,79.612
50,3,6,5,1916,0,0,0,48,48,99999,0,0,0.596,28.608,1006,0.6,0.5,108.22
50,3,7,5,995,0,0,0,8,8,99999,0,0,0.509,4.072,1007,0.6,0.5,112.292
50,3,8,5,712,0,0,0,96,96,99999,0,0,0.371,35.616,1008,0.5,0.4,147.908
50,3,9,5,880,0,0,0,12,12,99999,0,0,0.391,4.692,1009,0.6,0.5,152.6
50,3,10,5,1447,0,0,0,4,4,99999,1,0,4.365,17.46,1010,0.6,0.5,170.06
50,3,11,5,173,0,0,0,120,120,99999,1,0,0.375,45.0,1011,0.4,0.3,215.06
50,3,12,5,279,0,0,0,12,12,99999,1,0,0.407,4.884,1012,0.5,0.4,219.944
50,3,13,5,249,0,0,0,10,10,99999,1,0,0.351,3.51,1013,0.5,0.4,223.454
50,3,14,5,1972,0,0,0,24,24,99999,1,0,1.533,36.792,1014,0.6,0.5,260.246
50,3,15,5,278,0,0,0,5,5,99999,1,0,6.02,30.1,1015,0.5,0.4,290.346
50,3,16,5,1634,0,0,0,3,3,99999,1,0,0.2,0.6,1016,0.6,0.5,290.946
50,3,17,5,1701,0,0,0,120,120,99999,1,0,0.304,36.48,1017,0.6,0.5,327.426
50,3,18,5,1277,0,0,0,40,40,99999,1,0,0.28,11.2,1018,0.6,0.5,338.626
50,3,19,5,469,0,0,0,12,12,99999,1,0,1.362,16.344,1019,0.5,0.4,354.97
51,3,0,5,1296,0,0,0,36,36,99999,0,0,0.121,4.356,1020,0.6,0.5,4.356
51,3,1,5,697,0,0,0,12,12,99999,0,0,1.635,19.62,1021,0.5,0.4,23.976
51,3,2,5,637,0,0,0,48,48,99999,0,0,0.534,25.632,1022,0.5,0.4,49.608
51,3,3,5,157,0,0,0,10,10,99999,0,0,1.0,10.0,1023,0.4,0.3,59.608
51,3,4,5,1457,0,0,0,240,240,99999,0,0,0.06,14.4,1024,0.6,0.5,74.008
51,3,5,5,605,0,0,0,48,48,99999,0,0,0.667,32.016,1025,0.5,0.4,106.024
51,3,6,5,981,0,0,0,20,20,99999,0,0,0.369,7.38,1026,0.6,0.5,113.404
51,3,7,5,63,0,0,0,24,24,99999,0,0,0.142,3.408,1027,0.4,0.3,116.812
51,3,8,5,1129,0,0,0,24,24,99999,0,0,1.123,26.952,1028,0.6,0.5,143.764
51,3,9,5,0,0,0,0,12,12,99999,0,0,1.602,19.224,1029,0.4,0.3,162.988
51,3,10,5,1113,0,0,0,4,4,99999,1,0,4.54,18.16,1030,0.6,0.5,181.148
51,3,11,5,857,0,0,0,8,8,99999,1,0,0.491,3.928,1031,0.6,0.5,185.076
51,3,12,5,496,0,0,0,16,16,99999,1,0,2.209,35.344,1032,0.5,0.4,220.42
51,3,13,5,1517,0,0,0,16,16,99999,1,0,2.206,35.296,1033,0.6,0.5,255.716
51,3,14,5,873,0,0,0,10,10,99999,1,0,0.344,3.44,1034,0.6,0.5,259.156
51,3,15,5,1340,0,0,0,336,336,99999,1,0,0.042,14.112,1035,0.6,0.5,273.268
51,3,16,5,627,0,0,0,24,24,99999,1,0,0.642,15.408,1036,0.5,0.4,288.676
51,3,17,5,1728,0,0,0,36,36,99999,1,0,0.124,4.464,1037,0.6,0.5,293.14
51,3,18,5,477,0,0,0,4,4,99999,1,0,6.0,24.0,1038,0.5,0.4,317.14
51,3,19,5,1187,0,0,0,36,36,99999,1,0,0.321,11.556,1039,0.6,0.5,328.696
52,3,0,5,1515,0,0,0,36,36,99999,0,0,0.208,7.488,1040,0.6,0.5,7.488
52,3,1,5,85,0,0,0,24,24,99999,0,0,0.208,4.992,1041,0.4,0.3,12.48
52,3,2,5,820,0,0,0,10,10,99999,0,0,1.0,10.0,1042,0.6,0.5,22.48
52,3,3,5,977,0,0,0,20,20,99999,0,0,0.295,5.9,1043,0.6,0.5,28.38
52,3,4,5,101,0,0,0,48,48,99999,0,0,0.732,35.136,1044,0.4,0.3,63.516
52,3,5,5,1348,0,0,0,48,48,99999,0,0,0.186,8.928,1045,0.6,0.5,72.444
52,3,6,5,194,0,0,0,48,48,99999,0,0,0.603,28.944,1046,0.4,0.3,101.388
52,3,7,5,514,0,0,0,36,36,99999,0,0,0.931,33.516,1047,0.5,0.4,134.904
52,3,8,5,164,0,0,0,12,12,99999,0,0,1.648,19.776,1048,0.4,0.3,154.68
52,3,9,5,409,0,0,0,20,20,99999,0,0,0.238,4.76,1049,0.5,0.4,159.44
52,3,10,5,1004,0,0,0,24,24,99999,1,0,1.352,32.448,1050,0.6,0.5,191.888
52,3,11,5,1399,0,0,0,8,8,99999,1,0,1.845,14.76,1051,0.6,0.5,206.648
52,3,12,5,525,0,0,0,13,13,99999,1,0,2.7,35.1,1052,0.5,0.4,241.748
52,3,13,5,229,0,0,0,37,37,99999,1,0,0.2,7.4,1053,0.4,0.3,249.148
52,3,14,5,234,0,0,0,12,12,99999,1,0,0.387,4.644,1054,0.5,0.4,253.792
52,3,15,5,383,0,0,0,12,12,99999,1,0,0.465,5.58,1055,0.5,0.4,259.372
52,3,16,5,3,0,0,0,144,144,99999,1,0,0.324,46.656,1056,0.4,0.3,306.028
52,3,17,5,139,0,0,0,24,24,99999,1,0,1.608,38.592,1057,0.4,0.3,344.62
52,3,18,5,1026,0,0,0,12,12,99999,1,0,1.833,21.996,1058,0.6,0.5,366.616
52,3,19,5,371,0,0,0,1,1,99999,1,0,15.0,15.0,1059,0.5,0.4,381.616
53,3,0,5,164,0,0,0,12,12,99999,0,0,1.648,19.776,1060,0.4,0.3,19.776
53,3,1,5,123,0,0,0,192,192,99999,0,0,0.274,52.608,1061,0.4,0.3,72.384
53,3,2,5,778,0,0,0,72,72,99999,0,0,0.339,24.408,1062,0.5,0.4,96.792
53,3,3,5,241,0,0,0,12,12,99999,0,0,0.42,5.04,1063,0.5,0.4,101.832
53,3,4,5,5,0,0,0,96,96,99999,0,0,0.45,43.2,1064,0.4,0.3,145.032
53,3,5,5,112,0,0,0,41,41,99999,0,0,0.2,8.2,1065,0.4,0.3,153.232
53,3,6,5,39,0,0,0,120,120,99999,0,0,0.282,33.84,1066,0.4,0.3,187.072
53,3,7,5,80,0,0,0,24,24,99999,0,0,1.25,30.0,1067,0.4,0.3,217.072
53,3,8,5,116,0,0,0,96,96,99999,0,0,0.396,38.016,1068,0.4,0.3,255.088
53,3,9,5,693,0,0,0,24,24,99999,0,0,0.643,15.432,1069,0.5,0.4,270.52
53,3,10,5,247,0,0,0,13,13,99999,1,0,3.0,39.0,1070,0.5,0.4,309.52
53,3,11,5,275,0,0,0,8,8,99999,1,0,0.49,3.92,1071,0.5,0.4,313.44
53,3,12,5,290,0,0,0,14,14,99999,1,0,0.168,2.352,1072,0.5,0.4,315.792
53,3,13,5,52,0,0,0,24,24,99999,1,0,0.15,3.6,1073,0.4,0.3,319.392
53,3,14,5,139,0,0,0,24,24,99999,1,0,1.608,38.592,1074,0.4,0.3,357.984
53,3,15,5,689,0,0,0,33,33,99999,1,0,0.2,6.6,1075,0.5,0.4,364.584
53,3,16,5,631,0,0,0,72,72,99999,1,0,0.219,15.768,1076,0.5,0.4,380.352
53,3,17,5,198,0,0,0,24,24,99999,1,0,0.27,6.48,1077,0.4,0.3,386.832
53,3,18,5,69,0,0,0,168,168,99999,1,0,0.28,47.04,1078,0.4,0.3,433.872
53,3,19,5,41,0,0,0,24,24,99999,1,0,0.125,3.0,1079,0.4,0.3,436.872
54,3,0,5,575,0,0,0,12,12,99999,0,0,2.183,26.196,1080,0.5,0.4,26.196
54,3,1,5,9,0,0,0,120,120,99999,0,0,0.282,33.84,1081,0.4,0.3,60.036
54,3,2,5,181,0,0,0,12,12,99999,0,0,2.333,27.996,1082,0.4,0.3,88.032
54,3,3,5,141,0,0,0,120,120,99999,0,0,0.302,36.24,1083,0.4,0.3,124.272
54,3,4,5,1694,0,0,0,336,336,99999,0,0,0.023,7.728,1084,0.6,0.5,132.0
54,3,5,5,205,0,0,0,16,16,99999,0,0,2.125,34.0,1085,0.4,0.3,166.0
54,3,6,5,261,0,0,0,6,6,99999,0,0,0.248,1.488,1086,0.5,0.4,167.488
54,3,7,5,771,0,0,0,30,30,99999,0,0,0.05,1.5,1087,0.5,0.4,168.988
54,3,8,5,1188,0,0,0,6,6,99999,0,0,1.635,9.81,1088,0.6,0.5,178.798
54,3,9,5,229,0,0,0,37,37,99999,0,0,0.2,7.4,1089,0.4,0.3,186.198
54,3,10,5,610,0,0,0,72,72,99999,1,0,0.403,29.016,1090,0.5,0.4,215.214
54,3,11,5,916,0,0,0,15,15,99999,1,0,0.533,7.995,1091,0.6,0.5,223.209
54,3,12,5,1165,0,0,0,12,12,99999,1,0,0.142,1.704,1092,0.6,0.5,224.913
54,3,13,5,112,0,0,0,41,41,99999,1,0,0.2,8.2,1093,0.4,0.3,233.113
